,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,A Most Peculiar Man,The Paul Simon Songbook,Paul Simon,143400,spotify:track:6sv8j7w0XLyuyTS9eT610t,https://api.spotify.com/v1/tracks/6sv8j7w0XLyuyTS9eT610t,0.473,0.151,3,-16.157,0,0.0346,0.911,0.00097,0.115,0.215,125.429,audio_features,6sv8j7w0XLyuyTS9eT610t,spotify:track:6sv8j7w0XLyuyTS9eT610t,https://api.spotify.com/v1/tracks/6sv8j7w0XLyuyTS9eT610t,https://api.spotify.com/v1/audio-analysis/6sv8j7w0XLyuyTS9eT610t,143400,4
1,He Was My Brother,The Paul Simon Songbook,Paul Simon,166266,spotify:track:3SqYkfrdqy0JHZFHSqrTGJ,https://api.spotify.com/v1/tracks/3SqYkfrdqy0JHZFHSqrTGJ,0.324,0.192,3,-14.132,1,0.0293,0.907,8.09e-05,0.11,0.218,99.393,audio_features,3SqYkfrdqy0JHZFHSqrTGJ,spotify:track:3SqYkfrdqy0JHZFHSqrTGJ,https://api.spotify.com/v1/tracks/3SqYkfrdqy0JHZFHSqrTGJ,https://api.spotify.com/v1/audio-analysis/3SqYkfrdqy0JHZFHSqrTGJ,166267,4
2,Kathy's Song,The Paul Simon Songbook,Paul Simon,208933,spotify:track:3omDcdGnhE6eqd6ZyMhHWZ,https://api.spotify.com/v1/tracks/3omDcdGnhE6eqd6ZyMhHWZ,0.324,0.189,6,-14.365,1,0.0307,0.884,0.00118,0.114,0.218,94.385,audio_features,3omDcdGnhE6eqd6ZyMhHWZ,spotify:track:3omDcdGnhE6eqd6ZyMhHWZ,https://api.spotify.com/v1/tracks/3omDcdGnhE6eqd6ZyMhHWZ,https://api.spotify.com/v1/audio-analysis/3omDcdGnhE6eqd6ZyMhHWZ,208933,4
3,The Side of a Hill,The Paul Simon Songbook,Paul Simon,137093,spotify:track:2yMLWznUcoA0P4lMIi1mmo,https://api.spotify.com/v1/tracks/2yMLWznUcoA0P4lMIi1mmo,0.471,0.0657,0,-19.594,0,0.0344,0.953,0.0964,0.124,0.318,112.322,audio_features,2yMLWznUcoA0P4lMIi1mmo,spotify:track:2yMLWznUcoA0P4lMIi1mmo,https://api.spotify.com/v1/tracks/2yMLWznUcoA0P4lMIi1mmo,https://api.spotify.com/v1/audio-analysis/2yMLWznUcoA0P4lMIi1mmo,137093,4
4,A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission),The Paul Simon Songbook,Paul Simon,137866,spotify:track:4cTtrlihM7JwePn6zY9nVR,https://api.spotify.com/v1/tracks/4cTtrlihM7JwePn6zY9nVR,0.522,0.38,6,-11.691,1,0.0373,0.856,8.68e-06,0.224,0.558,120.695,audio_features,4cTtrlihM7JwePn6zY9nVR,spotify:track:4cTtrlihM7JwePn6zY9nVR,https://api.spotify.com/v1/tracks/4cTtrlihM7JwePn6zY9nVR,https://api.spotify.com/v1/audio-analysis/4cTtrlihM7JwePn6zY9nVR,137867,4
5,Flowers Never Bend with the Rainfall,The Paul Simon Songbook,Paul Simon,137706,spotify:track:2ADenJ5wTUfl9RHDasMktm,https://api.spotify.com/v1/tracks/2ADenJ5wTUfl9RHDasMktm,0.378,0.225,7,-15.005,1,0.0326,0.901,0.000525,0.112,0.281,81.731,audio_features,2ADenJ5wTUfl9RHDasMktm,spotify:track:2ADenJ5wTUfl9RHDasMktm,https://api.spotify.com/v1/tracks/2ADenJ5wTUfl9RHDasMktm,https://api.spotify.com/v1/audio-analysis/2ADenJ5wTUfl9RHDasMktm,137707,3
6,I Am a Rock - Alternate Version,The Paul Simon Songbook,Paul Simon,164560,spotify:track:5e6AUihhLaE6hjxkA4LzSu,https://api.spotify.com/v1/tracks/5e6AUihhLaE6hjxkA4LzSu,0.507,0.416,1,-10.481,0,0.0366,0.692,0.0,0.109,0.415,120.217,audio_features,5e6AUihhLaE6hjxkA4LzSu,spotify:track:5e6AUihhLaE6hjxkA4LzSu,https://api.spotify.com/v1/tracks/5e6AUihhLaE6hjxkA4LzSu,https://api.spotify.com/v1/audio-analysis/5e6AUihhLaE6hjxkA4LzSu,164560,4
7,A Church Is Burning - Alternate Version,The Paul Simon Songbook,Paul Simon,190306,spotify:track:1xisvHMlwSWN2O1hH0kC7o,https://api.spotify.com/v1/tracks/1xisvHMlwSWN2O1hH0kC7o,0.346,0.32,10,-12.626,0,0.0326,0.824,0.0,0.144,0.388,116.737,audio_features,1xisvHMlwSWN2O1hH0kC7o,spotify:track:1xisvHMlwSWN2O1hH0kC7o,https://api.spotify.com/v1/tracks/1xisvHMlwSWN2O1hH0kC7o,https://api.spotify.com/v1/audio-analysis/1xisvHMlwSWN2O1hH0kC7o,190307,4
8,Sycamore Bay,Dressed For Success,Tangerine Trousers,309360,spotify:track:3T2iaMmtWpfkP3YtnaUrVc,https://api.spotify.com/v1/tracks/3T2iaMmtWpfkP3YtnaUrVc,0.594,0.6,4,-6.588,1,0.0397,0.487,1.41e-06,0.0523,0.863,79.983,audio_features,3T2iaMmtWpfkP3YtnaUrVc,spotify:track:3T2iaMmtWpfkP3YtnaUrVc,https://api.spotify.com/v1/tracks/3T2iaMmtWpfkP3YtnaUrVc,https://api.spotify.com/v1/audio-analysis/3T2iaMmtWpfkP3YtnaUrVc,309360,4
9,Aggie's Gone,Dressed For Success,Tangerine Trousers,173586,spotify:track:1kAnUXTJod7o5acsAUwawu,https://api.spotify.com/v1/tracks/1kAnUXTJod7o5acsAUwawu,0.725,0.417,9,-10.068,0,0.137,0.845,6.69e-06,0.0895,0.512,136.167,audio_features,1kAnUXTJod7o5acsAUwawu,spotify:track:1kAnUXTJod7o5acsAUwawu,https://api.spotify.com/v1/tracks/1kAnUXTJod7o5acsAUwawu,https://api.spotify.com/v1/audio-analysis/1kAnUXTJod7o5acsAUwawu,173587,4
