,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,Wedding in the Park,"Crookt, Crackt, or Fly",Gastr Del Sol,62426,spotify:track:48OOab0sjkFBlq3Bjy1lqJ,https://api.spotify.com/v1/tracks/48OOab0sjkFBlq3Bjy1lqJ,0.343,0.0846,11,-20.944,1,0.0717,0.141,0.637,0.0984,0.395,137.303,audio_features,48OOab0sjkFBlq3Bjy1lqJ,spotify:track:48OOab0sjkFBlq3Bjy1lqJ,https://api.spotify.com/v1/tracks/48OOab0sjkFBlq3Bjy1lqJ,https://api.spotify.com/v1/audio-analysis/48OOab0sjkFBlq3Bjy1lqJ,62427,5
1,Work from Smoke,"Crookt, Crackt, or Fly",Gastr Del Sol,779133,spotify:track:4yNehuXb60pNAodC8xaVY6,https://api.spotify.com/v1/tracks/4yNehuXb60pNAodC8xaVY6,0.42,0.218,9,-13.19,1,0.049,0.812,0.787,0.104,0.0483,125.835,audio_features,4yNehuXb60pNAodC8xaVY6,spotify:track:4yNehuXb60pNAodC8xaVY6,https://api.spotify.com/v1/tracks/4yNehuXb60pNAodC8xaVY6,https://api.spotify.com/v1/audio-analysis/4yNehuXb60pNAodC8xaVY6,779133,3
2,Parenthetically,"Crookt, Crackt, or Fly",Gastr Del Sol,51933,spotify:track:4e6n9TNMC9NuWfiX69mVyD,https://api.spotify.com/v1/tracks/4e6n9TNMC9NuWfiX69mVyD,0.454,0.258,11,-19.981,0,0.0947,0.898,0.0,0.29,0.304,104.544,audio_features,4e6n9TNMC9NuWfiX69mVyD,spotify:track:4e6n9TNMC9NuWfiX69mVyD,https://api.spotify.com/v1/tracks/4e6n9TNMC9NuWfiX69mVyD,https://api.spotify.com/v1/audio-analysis/4e6n9TNMC9NuWfiX69mVyD,51933,3
3,Thos. Dudley Ah! Old Must Dye,"Crookt, Crackt, or Fly",Gastr Del Sol,160666,spotify:track:6DoXPdBT1BMoHyFCxQJfTp,https://api.spotify.com/v1/tracks/6DoXPdBT1BMoHyFCxQJfTp,0.463,0.0676,2,-15.608,0,0.0375,0.542,0.188,0.202,0.151,126.09,audio_features,6DoXPdBT1BMoHyFCxQJfTp,spotify:track:6DoXPdBT1BMoHyFCxQJfTp,https://api.spotify.com/v1/tracks/6DoXPdBT1BMoHyFCxQJfTp,https://api.spotify.com/v1/audio-analysis/6DoXPdBT1BMoHyFCxQJfTp,160667,4
4,Is that a Rifle when it Rains?,"Crookt, Crackt, or Fly",Gastr Del Sol,89906,spotify:track:0kDjD3sSLpkiEpGXrni1V3,https://api.spotify.com/v1/tracks/0kDjD3sSLpkiEpGXrni1V3,0.347,0.723,11,-7.41,1,0.113,0.0597,0.0613,0.0653,0.352,84.375,audio_features,0kDjD3sSLpkiEpGXrni1V3,spotify:track:0kDjD3sSLpkiEpGXrni1V3,https://api.spotify.com/v1/tracks/0kDjD3sSLpkiEpGXrni1V3,https://api.spotify.com/v1/audio-analysis/0kDjD3sSLpkiEpGXrni1V3,89907,4
5,The Wrong Soundings,"Crookt, Crackt, or Fly",Gastr Del Sol,889000,spotify:track:5xONSHoxHYJhPqLhX44jCO,https://api.spotify.com/v1/tracks/5xONSHoxHYJhPqLhX44jCO,0.454,0.817,2,-11.439,0,0.132,0.0799,0.596,0.112,0.305,78.985,audio_features,5xONSHoxHYJhPqLhX44jCO,spotify:track:5xONSHoxHYJhPqLhX44jCO,https://api.spotify.com/v1/tracks/5xONSHoxHYJhPqLhX44jCO,https://api.spotify.com/v1/audio-analysis/5xONSHoxHYJhPqLhX44jCO,889000,4
6,"Our Exquisite Replica of ""Eternity""",Upgrade & Afterlife,Gastr Del Sol,506226,spotify:track:3jXXQpSHeCyvu72nrzFOsy,https://api.spotify.com/v1/tracks/3jXXQpSHeCyvu72nrzFOsy,0.166,0.323,0,-16.225,1,0.0465,0.524,0.882,0.0791,0.0311,95.384,audio_features,3jXXQpSHeCyvu72nrzFOsy,spotify:track:3jXXQpSHeCyvu72nrzFOsy,https://api.spotify.com/v1/tracks/3jXXQpSHeCyvu72nrzFOsy,https://api.spotify.com/v1/audio-analysis/3jXXQpSHeCyvu72nrzFOsy,506227,4
7,Rebecca Sylvester,Upgrade & Afterlife,Gastr Del Sol,233600,spotify:track:3Tk4LuHybE4DWoad8HeKCU,https://api.spotify.com/v1/tracks/3Tk4LuHybE4DWoad8HeKCU,0.49,0.0639,7,-20.139,1,0.0551,0.846,0.243,0.0544,0.114,102.525,audio_features,3Tk4LuHybE4DWoad8HeKCU,spotify:track:3Tk4LuHybE4DWoad8HeKCU,https://api.spotify.com/v1/tracks/3Tk4LuHybE4DWoad8HeKCU,https://api.spotify.com/v1/audio-analysis/3Tk4LuHybE4DWoad8HeKCU,233600,4
8,The Sea Incertain,Upgrade & Afterlife,Gastr Del Sol,372200,spotify:track:0jUho2N2tcI9dwAPMpWuch,https://api.spotify.com/v1/tracks/0jUho2N2tcI9dwAPMpWuch,0.25,0.118,9,-22.423,1,0.0461,0.901,0.856,0.0996,0.0484,96.806,audio_features,0jUho2N2tcI9dwAPMpWuch,spotify:track:0jUho2N2tcI9dwAPMpWuch,https://api.spotify.com/v1/tracks/0jUho2N2tcI9dwAPMpWuch,https://api.spotify.com/v1/audio-analysis/0jUho2N2tcI9dwAPMpWuch,372200,4
9,Hello Spiral,Upgrade & Afterlife,Gastr Del Sol,640706,spotify:track:530AzO78RZMdSRIRWxxqHT,https://api.spotify.com/v1/tracks/530AzO78RZMdSRIRWxxqHT,0.415,0.48,4,-14.009,1,0.0588,0.212,0.606,0.0962,0.0359,78.46,audio_features,530AzO78RZMdSRIRWxxqHT,spotify:track:530AzO78RZMdSRIRWxxqHT,https://api.spotify.com/v1/tracks/530AzO78RZMdSRIRWxxqHT,https://api.spotify.com/v1/audio-analysis/530AzO78RZMdSRIRWxxqHT,640707,4
