,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,She Belongs to Me,Bob Dylan's Greatest Hits Volume II,Bob Dylan,167333,spotify:track:6IkAVyBEogaCL4CfI3jGzm,https://api.spotify.com/v1/tracks/6IkAVyBEogaCL4CfI3jGzm,0.683,0.488,9,-10.098,1,0.0326,0.596,3.92e-06,0.14,0.523,111.944,audio_features,6IkAVyBEogaCL4CfI3jGzm,spotify:track:6IkAVyBEogaCL4CfI3jGzm,https://api.spotify.com/v1/tracks/6IkAVyBEogaCL4CfI3jGzm,https://api.spotify.com/v1/audio-analysis/6IkAVyBEogaCL4CfI3jGzm,167333,4
1,"Maggie's Farm - Live at Hughes Stadium, Ft. Collins, CO - May 1976",Hard Rain (Live),Bob Dylan,335160,spotify:track:4SqDbsslKr9S9mb2UlgMgJ,https://api.spotify.com/v1/tracks/4SqDbsslKr9S9mb2UlgMgJ,0.414,0.87,0,-8.856,1,0.0818,0.126,5.32e-05,0.861,0.448,144.62,audio_features,4SqDbsslKr9S9mb2UlgMgJ,spotify:track:4SqDbsslKr9S9mb2UlgMgJ,https://api.spotify.com/v1/tracks/4SqDbsslKr9S9mb2UlgMgJ,https://api.spotify.com/v1/audio-analysis/4SqDbsslKr9S9mb2UlgMgJ,335160,3
2,"Love Minus Zero / No Limit - Take 2, Acoustic","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",Bob Dylan,189413,spotify:track:39DlEXDfwphgt2mUogrmuh,https://api.spotify.com/v1/tracks/39DlEXDfwphgt2mUogrmuh,0.6,0.352,4,-12.058,1,0.0332,0.625,0.0,0.101,0.675,125.699,audio_features,39DlEXDfwphgt2mUogrmuh,spotify:track:39DlEXDfwphgt2mUogrmuh,https://api.spotify.com/v1/tracks/39DlEXDfwphgt2mUogrmuh,https://api.spotify.com/v1/audio-analysis/39DlEXDfwphgt2mUogrmuh,189413,4
3,"Outlaw Blues - Take 2, Alternate Take","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",Bob Dylan,208653,spotify:track:3cHHtLjL4gCY4eYkbKDp1e,https://api.spotify.com/v1/tracks/3cHHtLjL4gCY4eYkbKDp1e,0.559,0.517,4,-8.993,1,0.0271,0.766,0.0051,0.223,0.894,101.593,audio_features,3cHHtLjL4gCY4eYkbKDp1e,spotify:track:3cHHtLjL4gCY4eYkbKDp1e,https://api.spotify.com/v1/tracks/3cHHtLjL4gCY4eYkbKDp1e,https://api.spotify.com/v1/audio-analysis/3cHHtLjL4gCY4eYkbKDp1e,208653,4
4,"Bob Dylan's 115th Dream - Take 1, Fragment","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",Bob Dylan,26586,spotify:track:7tYM8WJ8KTISrORPQAovH0,https://api.spotify.com/v1/tracks/7tYM8WJ8KTISrORPQAovH0,0.565,0.318,0,-16.875,1,0.928,0.66,1.05e-06,0.229,0.423,201.556,audio_features,7tYM8WJ8KTISrORPQAovH0,spotify:track:7tYM8WJ8KTISrORPQAovH0,https://api.spotify.com/v1/tracks/7tYM8WJ8KTISrORPQAovH0,https://api.spotify.com/v1/audio-analysis/7tYM8WJ8KTISrORPQAovH0,26587,3
5,Mr. Tambourine Man,The Essential Bob Dylan,Bob Dylan,326293,spotify:track:2dpQqMMQws3xjAX4bKD9Rg,https://api.spotify.com/v1/tracks/2dpQqMMQws3xjAX4bKD9Rg,0.416,0.468,5,-10.113,1,0.0527,0.698,0.0,0.33,0.606,172.775,audio_features,2dpQqMMQws3xjAX4bKD9Rg,spotify:track:2dpQqMMQws3xjAX4bKD9Rg,https://api.spotify.com/v1/tracks/2dpQqMMQws3xjAX4bKD9Rg,https://api.spotify.com/v1/audio-analysis/2dpQqMMQws3xjAX4bKD9Rg,326293,4
6,"Gates of Eden - Live at Philharmonic Hall, New York, NY - October 1964",The Bootleg Volume 6: Bob Dylan Live 1964 - Concert At Philharmonic Hall,Bob Dylan,450906,spotify:track:4qLFO9mNNmNDweLhuUz15m,https://api.spotify.com/v1/tracks/4qLFO9mNNmNDweLhuUz15m,0.46,0.185,7,-13.172,1,0.0619,0.715,0.0,0.706,0.297,174.499,audio_features,4qLFO9mNNmNDweLhuUz15m,spotify:track:4qLFO9mNNmNDweLhuUz15m,https://api.spotify.com/v1/tracks/4qLFO9mNNmNDweLhuUz15m,https://api.spotify.com/v1/audio-analysis/4qLFO9mNNmNDweLhuUz15m,450907,3
7,"It's Alright, Ma (I'm Only Bleeding) - Take 1, False Start","The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",Bob Dylan,68813,spotify:track:7Jbq5VKuEz8G5EsftGkNSA,https://api.spotify.com/v1/tracks/7Jbq5VKuEz8G5EsftGkNSA,0.773,0.152,9,-20.247,1,0.279,0.666,0.0,0.212,0.486,111.475,audio_features,7Jbq5VKuEz8G5EsftGkNSA,spotify:track:7Jbq5VKuEz8G5EsftGkNSA,https://api.spotify.com/v1/tracks/7Jbq5VKuEz8G5EsftGkNSA,https://api.spotify.com/v1/audio-analysis/7Jbq5VKuEz8G5EsftGkNSA,68813,3
8,"It's All over Now, Baby Blue",Bringing It All Back Home,Bob Dylan,252066,spotify:track:4EgKcG7aswxVfQEqa3dl8S,https://api.spotify.com/v1/tracks/4EgKcG7aswxVfQEqa3dl8S,0.699,0.197,4,-14.792,1,0.0383,0.655,0.0,0.0716,0.361,122.871,audio_features,4EgKcG7aswxVfQEqa3dl8S,spotify:track:4EgKcG7aswxVfQEqa3dl8S,https://api.spotify.com/v1/tracks/4EgKcG7aswxVfQEqa3dl8S,https://api.spotify.com/v1/audio-analysis/4EgKcG7aswxVfQEqa3dl8S,252067,4
9,Lo and Beholden - Radio Edit,Outside Society,Patti Smith,259426,spotify:track:620eBbRFeCbdaUWR2fNflY,https://api.spotify.com/v1/tracks/620eBbRFeCbdaUWR2fNflY,0.748,0.479,2,-7.481,0,0.0248,0.465,1.39e-06,0.108,0.481,97.111,audio_features,620eBbRFeCbdaUWR2fNflY,spotify:track:620eBbRFeCbdaUWR2fNflY,https://api.spotify.com/v1/tracks/620eBbRFeCbdaUWR2fNflY,https://api.spotify.com/v1/audio-analysis/620eBbRFeCbdaUWR2fNflY,259427,4
