,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Tonttu on tonttu,Minun Joululauluni,Anne Mattila,146026,spotify:track:6gnrcQFfeOMS5WxMUX9zjq,https://api.spotify.com/v1/tracks/6gnrcQFfeOMS5WxMUX9zjq,0.772,0.592,7,-6.315,1,0.0378,0.447,0.0,0.0879,0.904,89.507,audio_features,6gnrcQFfeOMS5WxMUX9zjq,spotify:track:6gnrcQFfeOMS5WxMUX9zjq,https://api.spotify.com/v1/tracks/6gnrcQFfeOMS5WxMUX9zjq,https://api.spotify.com/v1/audio-analysis/6gnrcQFfeOMS5WxMUX9zjq,146027,4
11,Kuinka voisi joulu tulla,Minun Joululauluni,Anneli Mattila,218226,spotify:track:3EgsI87GFzEPJOXWP9zkWS,https://api.spotify.com/v1/tracks/3EgsI87GFzEPJOXWP9zkWS,0.625,0.477,5,-7.488,0,0.0301,0.629,0.0,0.132,0.544,79.998,audio_features,3EgsI87GFzEPJOXWP9zkWS,spotify:track:3EgsI87GFzEPJOXWP9zkWS,https://api.spotify.com/v1/tracks/3EgsI87GFzEPJOXWP9zkWS,https://api.spotify.com/v1/audio-analysis/3EgsI87GFzEPJOXWP9zkWS,218227,4
12,Hipi-hepan joululahja,Minun Joululauluni,Anitta Mattila,175106,spotify:track:4uiwMyN1pBx0hag2wQBUem,https://api.spotify.com/v1/tracks/4uiwMyN1pBx0hag2wQBUem,0.715,0.574,9,-6.075,1,0.0488,0.481,0.0,0.304,0.763,175.183,audio_features,4uiwMyN1pBx0hag2wQBUem,spotify:track:4uiwMyN1pBx0hag2wQBUem,https://api.spotify.com/v1/tracks/4uiwMyN1pBx0hag2wQBUem,https://api.spotify.com/v1/audio-analysis/4uiwMyN1pBx0hag2wQBUem,175107,4
13,Talven poika,Minun Joululauluni,Anne Mattila,163760,spotify:track:2p4AFx4aV1dwl0Oc7YUXzs,https://api.spotify.com/v1/tracks/2p4AFx4aV1dwl0Oc7YUXzs,0.525,0.697,5,-6.053,0,0.0342,0.0648,0.0,0.0904,0.666,175.065,audio_features,2p4AFx4aV1dwl0Oc7YUXzs,spotify:track:2p4AFx4aV1dwl0Oc7YUXzs,https://api.spotify.com/v1/tracks/2p4AFx4aV1dwl0Oc7YUXzs,https://api.spotify.com/v1/audio-analysis/2p4AFx4aV1dwl0Oc7YUXzs,163760,4
14,Hallatar,Minun Joululauluni,Anne Mattila,181666,spotify:track:2PrzlNN1xOfxeeaVVTWgLL,https://api.spotify.com/v1/tracks/2PrzlNN1xOfxeeaVVTWgLL,0.551,0.44,7,-7.132,0,0.0329,0.865,0.0,0.106,0.358,150.11,audio_features,2PrzlNN1xOfxeeaVVTWgLL,spotify:track:2PrzlNN1xOfxeeaVVTWgLL,https://api.spotify.com/v1/tracks/2PrzlNN1xOfxeeaVVTWgLL,https://api.spotify.com/v1/audio-analysis/2PrzlNN1xOfxeeaVVTWgLL,181667,4
15,Willie Goes to the Seashore,"Old Traditions, New Standards",Tullycraft,179933,spotify:track:3szEwM5C82SAQzgpPB4Uts,https://api.spotify.com/v1/tracks/3szEwM5C82SAQzgpPB4Uts,0.343,0.834,10,-9.71,0,0.0698,0.0135,0.752,0.119,0.612,176.684,audio_features,3szEwM5C82SAQzgpPB4Uts,spotify:track:3szEwM5C82SAQzgpPB4Uts,https://api.spotify.com/v1/tracks/3szEwM5C82SAQzgpPB4Uts,https://api.spotify.com/v1/audio-analysis/3szEwM5C82SAQzgpPB4Uts,179933,4
16,Mental Obsession,"Old Traditions, New Standards",Tullycraft,166466,spotify:track:4dgNpK6ERNhubyGeZTcz4O,https://api.spotify.com/v1/tracks/4dgNpK6ERNhubyGeZTcz4O,0.746,0.555,6,-11.541,0,0.0297,0.0458,0.0598,0.202,0.864,131.819,audio_features,4dgNpK6ERNhubyGeZTcz4O,spotify:track:4dgNpK6ERNhubyGeZTcz4O,https://api.spotify.com/v1/tracks/4dgNpK6ERNhubyGeZTcz4O,https://api.spotify.com/v1/audio-analysis/4dgNpK6ERNhubyGeZTcz4O,166467,4
17,Wish I'd Kept a Scrap Book,"Old Traditions, New Standards",Tullycraft,203533,spotify:track:5Qln17WlB9nK9V6G1ujLRi,https://api.spotify.com/v1/tracks/5Qln17WlB9nK9V6G1ujLRi,0.661,0.519,0,-11.686,0,0.027,0.0263,0.0782,0.151,0.82,119.255,audio_features,5Qln17WlB9nK9V6G1ujLRi,spotify:track:5Qln17WlB9nK9V6G1ujLRi,https://api.spotify.com/v1/tracks/5Qln17WlB9nK9V6G1ujLRi,https://api.spotify.com/v1/audio-analysis/5Qln17WlB9nK9V6G1ujLRi,203533,4
18,Superboy and Supergirl,"Old Traditions, New Standards",Tullycraft,183933,spotify:track:70G2tjl6WlgjW9GK9mK3um,https://api.spotify.com/v1/tracks/70G2tjl6WlgjW9GK9mK3um,0.5,0.57,0,-11.036,1,0.0674,0.427,0.461,0.153,0.635,137.928,audio_features,70G2tjl6WlgjW9GK9mK3um,spotify:track:70G2tjl6WlgjW9GK9mK3um,https://api.spotify.com/v1/tracks/70G2tjl6WlgjW9GK9mK3um,https://api.spotify.com/v1/audio-analysis/70G2tjl6WlgjW9GK9mK3um,183933,4
19,Pop Songs Your New Boyfriends's Too Stupid To Know About,"Old Traditions, New Standards",Tullycraft,163266,spotify:track:1Z2lQY2YpcqpyoHmLHvKIA,https://api.spotify.com/v1/tracks/1Z2lQY2YpcqpyoHmLHvKIA,0.555,0.866,1,-7.109,0,0.0617,0.325,0.155,0.295,0.777,128.916,audio_features,1Z2lQY2YpcqpyoHmLHvKIA,spotify:track:1Z2lQY2YpcqpyoHmLHvKIA,https://api.spotify.com/v1/tracks/1Z2lQY2YpcqpyoHmLHvKIA,https://api.spotify.com/v1/audio-analysis/1Z2lQY2YpcqpyoHmLHvKIA,163267,4
20,"Then Again, Maybe I Don't","Old Traditions, New Standards",Tullycraft,168826,spotify:track:3SsYvb5e5o70Vmax99TGwq,https://api.spotify.com/v1/tracks/3SsYvb5e5o70Vmax99TGwq,0.318,0.434,0,-12.527,1,0.0525,0.0111,0.00898,0.239,0.709,181.988,audio_features,3SsYvb5e5o70Vmax99TGwq,spotify:track:3SsYvb5e5o70Vmax99TGwq,https://api.spotify.com/v1/tracks/3SsYvb5e5o70Vmax99TGwq,https://api.spotify.com/v1/audio-analysis/3SsYvb5e5o70Vmax99TGwq,168827,5
21,Meet Me In Las Vegas,"Old Traditions, New Standards",Tullycraft,169866,spotify:track:7rd9uPgbtPX513F2MliaaI,https://api.spotify.com/v1/tracks/7rd9uPgbtPX513F2MliaaI,0.41,0.754,0,-10.464,1,0.0361,0.0155,0.00501,0.315,0.865,168.601,audio_features,7rd9uPgbtPX513F2MliaaI,spotify:track:7rd9uPgbtPX513F2MliaaI,https://api.spotify.com/v1/tracks/7rd9uPgbtPX513F2MliaaI,https://api.spotify.com/v1/audio-analysis/7rd9uPgbtPX513F2MliaaI,169867,4
22,Cammy and the Count,"Old Traditions, New Standards",Tullycraft,163640,spotify:track:057C2iJtrCXHhCulIwDiCv,https://api.spotify.com/v1/tracks/057C2iJtrCXHhCulIwDiCv,0.625,0.509,0,-12.701,1,0.03,0.0344,0.0242,0.179,0.656,109.032,audio_features,057C2iJtrCXHhCulIwDiCv,spotify:track:057C2iJtrCXHhCulIwDiCv,https://api.spotify.com/v1/tracks/057C2iJtrCXHhCulIwDiCv,https://api.spotify.com/v1/audio-analysis/057C2iJtrCXHhCulIwDiCv,163640,4
23,Miracles Are Hard To Find,"Old Traditions, New Standards",Tullycraft,146426,spotify:track:3hjIfTZ4yj1Wtltejw5zIm,https://api.spotify.com/v1/tracks/3hjIfTZ4yj1Wtltejw5zIm,0.32,0.747,7,-9.874,1,0.0441,0.0118,0.55,0.631,0.721,171.521,audio_features,3hjIfTZ4yj1Wtltejw5zIm,spotify:track:3hjIfTZ4yj1Wtltejw5zIm,https://api.spotify.com/v1/tracks/3hjIfTZ4yj1Wtltejw5zIm,https://api.spotify.com/v1/audio-analysis/3hjIfTZ4yj1Wtltejw5zIm,146427,4
24,Sholosh T'nuos,Chabad Classics 2,Zalman Goldstein,146000,spotify:track:3GtPrdZWnBD6dNHfTE6Abs,https://api.spotify.com/v1/tracks/3GtPrdZWnBD6dNHfTE6Abs,0.304,0.302,2,-12.128,0,0.034,0.888,0.732,0.112,0.0715,75.48,audio_features,3GtPrdZWnBD6dNHfTE6Abs,spotify:track:3GtPrdZWnBD6dNHfTE6Abs,https://api.spotify.com/v1/tracks/3GtPrdZWnBD6dNHfTE6Abs,https://api.spotify.com/v1/audio-analysis/3GtPrdZWnBD6dNHfTE6Abs,146000,4
25,Keli Atoh,Yom Tov Farbrengen,Zalman Goldstein,225520,spotify:track:5AcA1sTBIxArIGZZe4bPLn,https://api.spotify.com/v1/tracks/5AcA1sTBIxArIGZZe4bPLn,0.439,0.129,7,-18.489,0,0.07,0.993,0.926,0.158,0.248,74.289,audio_features,5AcA1sTBIxArIGZZe4bPLn,spotify:track:5AcA1sTBIxArIGZZe4bPLn,https://api.spotify.com/v1/tracks/5AcA1sTBIxArIGZZe4bPLn,https://api.spotify.com/v1/audio-analysis/5AcA1sTBIxArIGZZe4bPLn,225520,4
26,Kapelye,Yom Tov Farbrengen,Zalman Goldstein,433413,spotify:track:70zyeUpqyCDHCovLnkbD9o,https://api.spotify.com/v1/tracks/70zyeUpqyCDHCovLnkbD9o,0.371,0.148,7,-17.095,1,0.0628,0.99,0.914,0.126,0.199,62.149,audio_features,70zyeUpqyCDHCovLnkbD9o,spotify:track:70zyeUpqyCDHCovLnkbD9o,https://api.spotify.com/v1/tracks/70zyeUpqyCDHCovLnkbD9o,https://api.spotify.com/v1/audio-analysis/70zyeUpqyCDHCovLnkbD9o,433413,4
27,Y’min Hashem,Yom Tov Farbrengen,Zalman Goldstein,167013,spotify:track:130yjAwB2owOT1OQXAfOWh,https://api.spotify.com/v1/tracks/130yjAwB2owOT1OQXAfOWh,0.425,0.153,2,-17.953,0,0.0634,0.995,0.966,0.11,0.236,81.404,audio_features,130yjAwB2owOT1OQXAfOWh,spotify:track:130yjAwB2owOT1OQXAfOWh,https://api.spotify.com/v1/tracks/130yjAwB2owOT1OQXAfOWh,https://api.spotify.com/v1/audio-analysis/130yjAwB2owOT1OQXAfOWh,167013,4
28,L’chatchila Ariber,Yom Tov Farbrengen,Zalman Goldstein,240133,spotify:track:6UZ7uN0Pl0pbC6tPZEiWil,https://api.spotify.com/v1/tracks/6UZ7uN0Pl0pbC6tPZEiWil,0.531,0.119,5,-17.221,0,0.053,0.992,0.907,0.104,0.185,135.829,audio_features,6UZ7uN0Pl0pbC6tPZEiWil,spotify:track:6UZ7uN0Pl0pbC6tPZEiWil,https://api.spotify.com/v1/tracks/6UZ7uN0Pl0pbC6tPZEiWil,https://api.spotify.com/v1/audio-analysis/6UZ7uN0Pl0pbC6tPZEiWil,240133,4
29,Niggun Hachono,Yom Tov Farbrengen,Zalman Goldstein,204146,spotify:track:5lvGK2XkypDuIcnlj2Nuir,https://api.spotify.com/v1/tracks/5lvGK2XkypDuIcnlj2Nuir,0.482,0.128,2,-16.611,0,0.0369,0.988,0.939,0.118,0.0967,74.416,audio_features,5lvGK2XkypDuIcnlj2Nuir,spotify:track:5lvGK2XkypDuIcnlj2Nuir,https://api.spotify.com/v1/tracks/5lvGK2XkypDuIcnlj2Nuir,https://api.spotify.com/v1/audio-analysis/5lvGK2XkypDuIcnlj2Nuir,204147,4
30,Beinuni,Yom Tov Farbrengen,Zalman Goldstein,270520,spotify:track:4Yj9Orcgt16yMgHs9rRg6s,https://api.spotify.com/v1/tracks/4Yj9Orcgt16yMgHs9rRg6s,0.579,0.135,0,-17.793,0,0.067,0.994,0.929,0.107,0.19,130.934,audio_features,4Yj9Orcgt16yMgHs9rRg6s,spotify:track:4Yj9Orcgt16yMgHs9rRg6s,https://api.spotify.com/v1/tracks/4Yj9Orcgt16yMgHs9rRg6s,https://api.spotify.com/v1/audio-analysis/4Yj9Orcgt16yMgHs9rRg6s,270520,4
31,Atoh V’chartonu,Nonstop Chabad,Zalman Goldstein & Yaron Gershovsky,77360,spotify:track:0LbjM8Ut43ke2v9jBZZp4x,https://api.spotify.com/v1/tracks/0LbjM8Ut43ke2v9jBZZp4x,0.724,0.624,8,-11.059,1,0.0284,0.168,0.284,0.506,0.939,139.839,audio_features,0LbjM8Ut43ke2v9jBZZp4x,spotify:track:0LbjM8Ut43ke2v9jBZZp4x,https://api.spotify.com/v1/tracks/0LbjM8Ut43ke2v9jBZZp4x,https://api.spotify.com/v1/audio-analysis/0LbjM8Ut43ke2v9jBZZp4x,77360,4
32,Niggun Daled Bovos,Yom Tov Farbrengen,Zalman Goldstein,421386,spotify:track:0u7xdZlSRMDxsBwvOpBMKm,https://api.spotify.com/v1/tracks/0u7xdZlSRMDxsBwvOpBMKm,0.419,0.079,7,-18.48,1,0.0426,0.989,0.938,0.122,0.123,74.09,audio_features,0u7xdZlSRMDxsBwvOpBMKm,spotify:track:0u7xdZlSRMDxsBwvOpBMKm,https://api.spotify.com/v1/tracks/0u7xdZlSRMDxsBwvOpBMKm,https://api.spotify.com/v1/audio-analysis/0u7xdZlSRMDxsBwvOpBMKm,421387,4
33,Nye Zheritzi Chloptzi,Yom Tov Farbrengen,Zalman Goldstein,129946,spotify:track:2mi3UUkPhCLXgGxrxFsUyt,https://api.spotify.com/v1/tracks/2mi3UUkPhCLXgGxrxFsUyt,0.701,0.424,9,-14.453,1,0.0446,0.964,0.922,0.14,0.807,135.184,audio_features,2mi3UUkPhCLXgGxrxFsUyt,spotify:track:2mi3UUkPhCLXgGxrxFsUyt,https://api.spotify.com/v1/tracks/2mi3UUkPhCLXgGxrxFsUyt,https://api.spotify.com/v1/audio-analysis/2mi3UUkPhCLXgGxrxFsUyt,129947,4
34,Yo Cousin Vinny - Spanish,Vincent LaGuardia Gambini Sings Just For You,Joe Pesci,205440,spotify:track:4XdiVH63vPTLL8AQJNbHgw,https://api.spotify.com/v1/tracks/4XdiVH63vPTLL8AQJNbHgw,0.613,0.885,2,-6.504,1,0.173,0.405,0.0,0.11,0.702,111.268,audio_features,4XdiVH63vPTLL8AQJNbHgw,spotify:track:4XdiVH63vPTLL8AQJNbHgw,https://api.spotify.com/v1/tracks/4XdiVH63vPTLL8AQJNbHgw,https://api.spotify.com/v1/audio-analysis/4XdiVH63vPTLL8AQJNbHgw,205440,4
35,Wise Guy,Vincent LaGuardia Gambini Sings Just For You,Joe Pesci,279266,spotify:track:2n9qkxboVa8WLZ7HZXRb14,https://api.spotify.com/v1/tracks/2n9qkxboVa8WLZ7HZXRb14,0.867,0.67,11,-7.32,0,0.0646,0.00978,1.19e-05,0.16,0.805,105.012,audio_features,2n9qkxboVa8WLZ7HZXRb14,spotify:track:2n9qkxboVa8WLZ7HZXRb14,https://api.spotify.com/v1/tracks/2n9qkxboVa8WLZ7HZXRb14,https://api.spotify.com/v1/audio-analysis/2n9qkxboVa8WLZ7HZXRb14,279267,4
36,Take Your Love And Shove It,Vincent LaGuardia Gambini Sings Just For You,Joe Pesci,126173,spotify:track:4jk9MHkm8aHstE9GgPbzaz,https://api.spotify.com/v1/tracks/4jk9MHkm8aHstE9GgPbzaz,0.593,0.781,0,-4.808,1,0.32,0.0998,0.0,0.0238,0.89,158.776,audio_features,4jk9MHkm8aHstE9GgPbzaz,spotify:track:4jk9MHkm8aHstE9GgPbzaz,https://api.spotify.com/v1/tracks/4jk9MHkm8aHstE9GgPbzaz,https://api.spotify.com/v1/audio-analysis/4jk9MHkm8aHstE9GgPbzaz,126173,4
37,How Do You Like Me So Far,Vincent LaGuardia Gambini Sings Just For You,Joe Pesci,279866,spotify:track:1hDMaUQ5itoUTMWQ8wMx09,https://api.spotify.com/v1/tracks/1hDMaUQ5itoUTMWQ8wMx09,0.403,0.217,11,-12.804,0,0.0333,0.778,0.000644,0.11,0.176,91.944,audio_features,1hDMaUQ5itoUTMWQ8wMx09,spotify:track:1hDMaUQ5itoUTMWQ8wMx09,https://api.spotify.com/v1/tracks/1hDMaUQ5itoUTMWQ8wMx09,https://api.spotify.com/v1/audio-analysis/1hDMaUQ5itoUTMWQ8wMx09,279867,4
38,Robbie Hood,Vincent LaGuardia Gambini Sings Just For You,Joe Pesci,163466,spotify:track:5Vv7CKuAYr4wpVr16wsfX7,https://api.spotify.com/v1/tracks/5Vv7CKuAYr4wpVr16wsfX7,0.584,0.653,7,-6.413,1,0.0938,0.173,0.0,0.144,0.754,82.632,audio_features,5Vv7CKuAYr4wpVr16wsfX7,spotify:track:5Vv7CKuAYr4wpVr16wsfX7,https://api.spotify.com/v1/tracks/5Vv7CKuAYr4wpVr16wsfX7,https://api.spotify.com/v1/audio-analysis/5Vv7CKuAYr4wpVr16wsfX7,163467,4
39,If It Doesn't Snow On Christmas,Vincent LaGuardia Gambini Sings Just For You,Joe Pesci,191866,spotify:track:5OXMJJyeKTqYjgMPL5BohL,https://api.spotify.com/v1/tracks/5OXMJJyeKTqYjgMPL5BohL,0.725,0.651,8,-6.185,1,0.0303,0.0601,0.0,0.659,0.858,74.942,audio_features,5OXMJJyeKTqYjgMPL5BohL,spotify:track:5OXMJJyeKTqYjgMPL5BohL,https://api.spotify.com/v1/tracks/5OXMJJyeKTqYjgMPL5BohL,https://api.spotify.com/v1/audio-analysis/5OXMJJyeKTqYjgMPL5BohL,191867,4
40,Yo Cousin Vinny - Italian,Vincent LaGuardia Gambini Sings Just For You,Joe Pesci,204293,spotify:track:2z6ciRMHwExxiK9DQYkCKw,https://api.spotify.com/v1/tracks/2z6ciRMHwExxiK9DQYkCKw,0.575,0.84,2,-7.161,1,0.22,0.319,0.0,0.137,0.712,111.453,audio_features,2z6ciRMHwExxiK9DQYkCKw,spotify:track:2z6ciRMHwExxiK9DQYkCKw,https://api.spotify.com/v1/tracks/2z6ciRMHwExxiK9DQYkCKw,https://api.spotify.com/v1/audio-analysis/2z6ciRMHwExxiK9DQYkCKw,204293,4
41,Yo Cousin Vinny - Spanish,Vincent LaGuardia Gambini Sings Just For You,Joe Pesci,205440,spotify:track:4XdiVH63vPTLL8AQJNbHgw,https://api.spotify.com/v1/tracks/4XdiVH63vPTLL8AQJNbHgw,0.613,0.885,2,-6.504,1,0.173,0.405,0.0,0.11,0.702,111.268,audio_features,4XdiVH63vPTLL8AQJNbHgw,spotify:track:4XdiVH63vPTLL8AQJNbHgw,https://api.spotify.com/v1/tracks/4XdiVH63vPTLL8AQJNbHgw,https://api.spotify.com/v1/audio-analysis/4XdiVH63vPTLL8AQJNbHgw,205440,4
42,TB Sheets,Bringing Out The Dead - Music From The Motion Picture,Van Morrison,576333,spotify:track:6pP7O7uApQQtPeO1uqT2Of,https://api.spotify.com/v1/tracks/6pP7O7uApQQtPeO1uqT2Of,0.628,0.481,2,-9.029,1,0.0418,0.271,0.0003,0.157,0.678,86.302,audio_features,6pP7O7uApQQtPeO1uqT2Of,spotify:track:6pP7O7uApQQtPeO1uqT2Of,https://api.spotify.com/v1/tracks/6pP7O7uApQQtPeO1uqT2Of,https://api.spotify.com/v1/audio-analysis/6pP7O7uApQQtPeO1uqT2Of,576333,4
43,Janie Jones (Live) [Remastered],From Here to Eternity (Live) [Remastered],The Clash,169360,spotify:track:4kGzqLiY0z7TnJu0iHuMIo,https://api.spotify.com/v1/tracks/4kGzqLiY0z7TnJu0iHuMIo,0.268,0.935,1,-7.84,0,0.0903,0.00287,0.0,0.988,0.483,196.498,audio_features,4kGzqLiY0z7TnJu0iHuMIo,spotify:track:4kGzqLiY0z7TnJu0iHuMIo,https://api.spotify.com/v1/tracks/4kGzqLiY0z7TnJu0iHuMIo,https://api.spotify.com/v1/audio-analysis/4kGzqLiY0z7TnJu0iHuMIo,169360,4
44,You Can't Put Your Arms Round a Memory,"You Can't Put Your Arms Around a Memory - Classic Punk, New Wave and Alternative Ballads",Johnny Thunders,226079,spotify:track:1bOGqVWuOQOSY6t0WrVWcJ,https://api.spotify.com/v1/tracks/1bOGqVWuOQOSY6t0WrVWcJ,0.478,0.679,2,-7.646,1,0.0348,0.0674,0.0243,0.224,0.295,121.988,audio_features,1bOGqVWuOQOSY6t0WrVWcJ,spotify:track:1bOGqVWuOQOSY6t0WrVWcJ,https://api.spotify.com/v1/tracks/1bOGqVWuOQOSY6t0WrVWcJ,https://api.spotify.com/v1/audio-analysis/1bOGqVWuOQOSY6t0WrVWcJ,226080,4
45,"What's The Frequency, Kenneth? - Live From Pyramid Stage, Glastonbury Festival / 1999",R.E.M. At The BBC (Live),R.E.M.,249386,spotify:track:5P1fiHQQ09xxa3PFjmbRDa,https://api.spotify.com/v1/tracks/5P1fiHQQ09xxa3PFjmbRDa,0.382,0.898,2,-9.439,1,0.0762,0.00196,0.00018,0.978,0.571,106.85,audio_features,5P1fiHQQ09xxa3PFjmbRDa,spotify:track:5P1fiHQQ09xxa3PFjmbRDa,https://api.spotify.com/v1/tracks/5P1fiHQQ09xxa3PFjmbRDa,https://api.spotify.com/v1/audio-analysis/5P1fiHQQ09xxa3PFjmbRDa,249387,4
46,Red Red Wine,Labour Of Love,UB40,320933,spotify:track:1tOE1dIyIjsfLJWiQ4ZRJW,https://api.spotify.com/v1/tracks/1tOE1dIyIjsfLJWiQ4ZRJW,0.814,0.363,1,-15.675,1,0.0644,0.00614,0.000177,0.101,0.842,89.157,audio_features,1tOE1dIyIjsfLJWiQ4ZRJW,spotify:track:1tOE1dIyIjsfLJWiQ4ZRJW,https://api.spotify.com/v1/tracks/1tOE1dIyIjsfLJWiQ4ZRJW,https://api.spotify.com/v1/audio-analysis/1tOE1dIyIjsfLJWiQ4ZRJW,320933,4
