,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
11,Lola,Lola,Iggy Azalea,232123,spotify:track:6hkr5ZGVOt3Z2BNGE6yqpB,https://api.spotify.com/v1/tracks/6hkr5ZGVOt3Z2BNGE6yqpB,0.774,0.573,10,-9.098,1,0.14,0.0132,0.0,0.145,0.4,141.885,audio_features,6hkr5ZGVOt3Z2BNGE6yqpB,spotify:track:6hkr5ZGVOt3Z2BNGE6yqpB,https://api.spotify.com/v1/tracks/6hkr5ZGVOt3Z2BNGE6yqpB,https://api.spotify.com/v1/audio-analysis/6hkr5ZGVOt3Z2BNGE6yqpB,232123,4
12,UnAmericant,In the Machine,In the Machine,216106,spotify:track:4belia2PoY8o3Zo2P1p0xa,https://api.spotify.com/v1/tracks/4belia2PoY8o3Zo2P1p0xa,0.378,0.811,10,-7.33,1,0.0405,4.01e-06,0.0335,0.0815,0.445,105.255,audio_features,4belia2PoY8o3Zo2P1p0xa,spotify:track:4belia2PoY8o3Zo2P1p0xa,https://api.spotify.com/v1/tracks/4belia2PoY8o3Zo2P1p0xa,https://api.spotify.com/v1/audio-analysis/4belia2PoY8o3Zo2P1p0xa,216107,4
13,I Am Not the Enemy,In the Machine,In the Machine,430493,spotify:track:7JRQ6k9Zx1BFa5Fh9Vhrf4,https://api.spotify.com/v1/tracks/7JRQ6k9Zx1BFa5Fh9Vhrf4,0.318,0.646,8,-8.092,1,0.0403,0.000221,0.000365,0.126,0.3,125.477,audio_features,7JRQ6k9Zx1BFa5Fh9Vhrf4,spotify:track:7JRQ6k9Zx1BFa5Fh9Vhrf4,https://api.spotify.com/v1/tracks/7JRQ6k9Zx1BFa5Fh9Vhrf4,https://api.spotify.com/v1/audio-analysis/7JRQ6k9Zx1BFa5Fh9Vhrf4,430493,4
14,Every Night About This Time,1957-1966 (West Side Guitar),Magic Sam,128440,spotify:track:3xTGkYcBIUasU4VnMmb5r7,https://api.spotify.com/v1/tracks/3xTGkYcBIUasU4VnMmb5r7,0.437,0.469,9,-11.837,1,0.0328,0.884,0.123,0.142,0.781,117.409,audio_features,3xTGkYcBIUasU4VnMmb5r7,spotify:track:3xTGkYcBIUasU4VnMmb5r7,https://api.spotify.com/v1/tracks/3xTGkYcBIUasU4VnMmb5r7,https://api.spotify.com/v1/audio-analysis/3xTGkYcBIUasU4VnMmb5r7,128440,3
15,Mole's Blues,Magic Sam Live,Magic Sam,314360,spotify:track:52q2X4JU5axrdNR93486qs,https://api.spotify.com/v1/tracks/52q2X4JU5axrdNR93486qs,0.335,0.657,7,-11.036,1,0.101,0.598,0.246,0.382,0.497,103.652,audio_features,52q2X4JU5axrdNR93486qs,spotify:track:52q2X4JU5axrdNR93486qs,https://api.spotify.com/v1/tracks/52q2X4JU5axrdNR93486qs,https://api.spotify.com/v1/audio-analysis/52q2X4JU5axrdNR93486qs,314360,4
16,I’m Tore Down - Live,Live At Sylvio's 1966,Magic Sam And Shakey Jake,198066,spotify:track:482NV5bkbbsDtUI0rLm04R,https://api.spotify.com/v1/tracks/482NV5bkbbsDtUI0rLm04R,0.371,0.664,6,-7.935,1,0.0557,0.803,0.122,0.971,0.899,74.333,audio_features,482NV5bkbbsDtUI0rLm04R,spotify:track:482NV5bkbbsDtUI0rLm04R,https://api.spotify.com/v1/tracks/482NV5bkbbsDtUI0rLm04R,https://api.spotify.com/v1/audio-analysis/482NV5bkbbsDtUI0rLm04R,198067,4
17,Backstroke - Live,Live At Sylvio's 1966,Magic Sam And Shakey Jake,153013,spotify:track:4byR7x1hq9vTcRGFFUV6P5,https://api.spotify.com/v1/tracks/4byR7x1hq9vTcRGFFUV6P5,0.5,0.849,2,-8.704,1,0.042,0.761,0.819,0.778,0.91,89.37,audio_features,4byR7x1hq9vTcRGFFUV6P5,spotify:track:4byR7x1hq9vTcRGFFUV6P5,https://api.spotify.com/v1/tracks/4byR7x1hq9vTcRGFFUV6P5,https://api.spotify.com/v1/audio-analysis/4byR7x1hq9vTcRGFFUV6P5,153013,4
18,I Need You So Bad,West Side Soul (Deluxe Edition),Magic Sam,296506,spotify:track:5Afi4JrAnQtUsSYpYwbYAj,https://api.spotify.com/v1/tracks/5Afi4JrAnQtUsSYpYwbYAj,0.438,0.359,9,-14.602,1,0.0326,0.735,0.00118,0.0968,0.901,101.703,audio_features,5Afi4JrAnQtUsSYpYwbYAj,spotify:track:5Afi4JrAnQtUsSYpYwbYAj,https://api.spotify.com/v1/tracks/5Afi4JrAnQtUsSYpYwbYAj,https://api.spotify.com/v1/audio-analysis/5Afi4JrAnQtUsSYpYwbYAj,296507,4
19,Sweet Home Chicago,West Side Soul (Deluxe Edition),Magic Sam,256533,spotify:track:31NrEjRvAP4ot9Mj3DWIqa,https://api.spotify.com/v1/tracks/31NrEjRvAP4ot9Mj3DWIqa,0.578,0.504,9,-14.441,1,0.0408,0.457,0.0041,0.0942,0.741,117.375,audio_features,31NrEjRvAP4ot9Mj3DWIqa,spotify:track:31NrEjRvAP4ot9Mj3DWIqa,https://api.spotify.com/v1/tracks/31NrEjRvAP4ot9Mj3DWIqa,https://api.spotify.com/v1/audio-analysis/31NrEjRvAP4ot9Mj3DWIqa,256533,4
20,"Brass Quintet No. 2 in E-Flat Major, Op. 6: I. Allegro risoluto",In the Music Hall,Victor Ewald,394560,spotify:track:4ULnjNJUoNySKqKXB9BUHF,https://api.spotify.com/v1/tracks/4ULnjNJUoNySKqKXB9BUHF,0.269,0.0925,3,-16.235,1,0.0479,0.991,0.923,0.129,0.113,182.714,audio_features,4ULnjNJUoNySKqKXB9BUHF,spotify:track:4ULnjNJUoNySKqKXB9BUHF,https://api.spotify.com/v1/tracks/4ULnjNJUoNySKqKXB9BUHF,https://api.spotify.com/v1/audio-analysis/4ULnjNJUoNySKqKXB9BUHF,394560,3
21,"Brass Quintet No. 2 in E-Flat Major, Op. 6: II. Thema con variazioni",With You,Victor Ewald,451720,spotify:track:3TGlRc3NAPFw7ms1mFpN7S,https://api.spotify.com/v1/tracks/3TGlRc3NAPFw7ms1mFpN7S,0.273,0.0674,3,-23.062,0,0.0426,0.992,0.925,0.136,0.067,136.906,audio_features,3TGlRc3NAPFw7ms1mFpN7S,spotify:track:3TGlRc3NAPFw7ms1mFpN7S,https://api.spotify.com/v1/tracks/3TGlRc3NAPFw7ms1mFpN7S,https://api.spotify.com/v1/audio-analysis/3TGlRc3NAPFw7ms1mFpN7S,451720,3
22,"Brass Quintet No. 2 in E-Flat Major, Op. 6: III. Allegro vivace",With You,Victor Ewald,309680,spotify:track:2CyYrOyFHI9wS6OW7ugFoF,https://api.spotify.com/v1/tracks/2CyYrOyFHI9wS6OW7ugFoF,0.315,0.0903,3,-20.089,1,0.0381,0.992,0.915,0.153,0.184,95.512,audio_features,2CyYrOyFHI9wS6OW7ugFoF,spotify:track:2CyYrOyFHI9wS6OW7ugFoF,https://api.spotify.com/v1/tracks/2CyYrOyFHI9wS6OW7ugFoF,https://api.spotify.com/v1/audio-analysis/2CyYrOyFHI9wS6OW7ugFoF,309680,4
23,Frost Fire: I. Bright & Fast,Brass on Parade,Eric Ewazen,260666,spotify:track:4V1qYSwskWYLgBLFULys1c,https://api.spotify.com/v1/tracks/4V1qYSwskWYLgBLFULys1c,0.51,0.181,9,-17.128,0,0.0407,0.982,0.887,0.218,0.325,125.574,audio_features,4V1qYSwskWYLgBLFULys1c,spotify:track:4V1qYSwskWYLgBLFULys1c,https://api.spotify.com/v1/tracks/4V1qYSwskWYLgBLFULys1c,https://api.spotify.com/v1/audio-analysis/4V1qYSwskWYLgBLFULys1c,260667,1
24,Frost Fire: II. Gentle & Mysterious,Brass on Parade,Eric Ewazen,393693,spotify:track:2GhDolhbAxYqqf6hMZl7y1,https://api.spotify.com/v1/tracks/2GhDolhbAxYqqf6hMZl7y1,0.222,0.0305,10,-21.027,0,0.0443,0.94,0.83,0.151,0.0548,125.769,audio_features,2GhDolhbAxYqqf6hMZl7y1,spotify:track:2GhDolhbAxYqqf6hMZl7y1,https://api.spotify.com/v1/tracks/2GhDolhbAxYqqf6hMZl7y1,https://api.spotify.com/v1/audio-analysis/2GhDolhbAxYqqf6hMZl7y1,393693,4
25,Frost Fire: III. Tense & Dramatic,Brass on Parade,Eric Ewazen,337466,spotify:track:5AFSD7AKwgP9EXKkhRETPY,https://api.spotify.com/v1/tracks/5AFSD7AKwgP9EXKkhRETPY,0.484,0.198,9,-17.187,0,0.0435,0.978,0.865,0.109,0.184,143.139,audio_features,5AFSD7AKwgP9EXKkhRETPY,spotify:track:5AFSD7AKwgP9EXKkhRETPY,https://api.spotify.com/v1/tracks/5AFSD7AKwgP9EXKkhRETPY,https://api.spotify.com/v1/audio-analysis/5AFSD7AKwgP9EXKkhRETPY,337467,4
26,Submarine (Depth Charge Mix by Saru),Submarine,Cranes,365640,spotify:track:03iLr5RS1RmoQPxAeNKe7y,https://api.spotify.com/v1/tracks/03iLr5RS1RmoQPxAeNKe7y,0.657,0.434,7,-13.095,1,0.0401,0.167,0.505,0.0972,0.158,100.053,audio_features,03iLr5RS1RmoQPxAeNKe7y,spotify:track:03iLr5RS1RmoQPxAeNKe7y,https://api.spotify.com/v1/tracks/03iLr5RS1RmoQPxAeNKe7y,https://api.spotify.com/v1/audio-analysis/03iLr5RS1RmoQPxAeNKe7y,365640,4
27,Driving in the Sun (Re-Mix by Dimitri Tikovöi),Submarine,Cranes,395173,spotify:track:5U2M97UGKkC6Q6gXLBKhOF,https://api.spotify.com/v1/tracks/5U2M97UGKkC6Q6gXLBKhOF,0.51,0.491,11,-11.925,1,0.0385,0.695,0.077,0.0805,0.535,173.151,audio_features,5U2M97UGKkC6Q6gXLBKhOF,spotify:track:5U2M97UGKkC6Q6gXLBKhOF,https://api.spotify.com/v1/tracks/5U2M97UGKkC6Q6gXLBKhOF,https://api.spotify.com/v1/audio-analysis/5U2M97UGKkC6Q6gXLBKhOF,395173,4
28,Submarine (Greg Long's Patina Mix),Submarine,Cranes,285226,spotify:track:05kBC6u2EwMBUDIsVbuqQT,https://api.spotify.com/v1/tracks/05kBC6u2EwMBUDIsVbuqQT,0.719,0.537,6,-12.762,0,0.117,0.235,0.933,0.107,0.128,100.026,audio_features,05kBC6u2EwMBUDIsVbuqQT,spotify:track:05kBC6u2EwMBUDIsVbuqQT,https://api.spotify.com/v1/tracks/05kBC6u2EwMBUDIsVbuqQT,https://api.spotify.com/v1/audio-analysis/05kBC6u2EwMBUDIsVbuqQT,285227,4
29,Submarine (Jack Dangers Remix),Submarine,Cranes,307520,spotify:track:0fgsX4upLWs2qvWi8l4NFp,https://api.spotify.com/v1/tracks/0fgsX4upLWs2qvWi8l4NFp,0.774,0.805,11,-7.883,0,0.0495,0.0617,0.818,0.11,0.883,100.085,audio_features,0fgsX4upLWs2qvWi8l4NFp,spotify:track:0fgsX4upLWs2qvWi8l4NFp,https://api.spotify.com/v1/tracks/0fgsX4upLWs2qvWi8l4NFp,https://api.spotify.com/v1/audio-analysis/0fgsX4upLWs2qvWi8l4NFp,307520,4
30,Submarine (Thin Men Remix),Submarine,Cranes,483826,spotify:track:5jRMqhFqP9NGmFnv5bBVek,https://api.spotify.com/v1/tracks/5jRMqhFqP9NGmFnv5bBVek,0.753,0.847,11,-9.864,1,0.0729,0.0597,0.689,0.143,0.629,126.996,audio_features,5jRMqhFqP9NGmFnv5bBVek,spotify:track:5jRMqhFqP9NGmFnv5bBVek,https://api.spotify.com/v1/tracks/5jRMqhFqP9NGmFnv5bBVek,https://api.spotify.com/v1/audio-analysis/5jRMqhFqP9NGmFnv5bBVek,483827,4
31,Walk On the Ocean,Playlist: The Very Best Of Toad The Wet Sprocket,Toad The Wet Sprocket,178760,spotify:track:3H4SGgjbzzNCr9dyYLqlKp,https://api.spotify.com/v1/tracks/3H4SGgjbzzNCr9dyYLqlKp,0.392,0.515,6,-7.775,1,0.0295,0.262,1.03e-05,0.352,0.355,183.218,audio_features,3H4SGgjbzzNCr9dyYLqlKp,spotify:track:3H4SGgjbzzNCr9dyYLqlKp,https://api.spotify.com/v1/tracks/3H4SGgjbzzNCr9dyYLqlKp,https://api.spotify.com/v1/audio-analysis/3H4SGgjbzzNCr9dyYLqlKp,178760,3
32,Is It For Me,fear,Toad The Wet Sprocket,204973,spotify:track:46gvWfCPdOmpYxHbJq2ap4,https://api.spotify.com/v1/tracks/46gvWfCPdOmpYxHbJq2ap4,0.5,0.881,0,-7.172,1,0.0393,0.00453,0.0,0.124,0.729,125.898,audio_features,46gvWfCPdOmpYxHbJq2ap4,spotify:track:46gvWfCPdOmpYxHbJq2ap4,https://api.spotify.com/v1/tracks/46gvWfCPdOmpYxHbJq2ap4,https://api.spotify.com/v1/audio-analysis/46gvWfCPdOmpYxHbJq2ap4,204846,4
33,Nightingale Song,fear,Toad The Wet Sprocket,122240,spotify:track:1Cm7r3vn8AdY9ZUXgsTtKS,https://api.spotify.com/v1/tracks/1Cm7r3vn8AdY9ZUXgsTtKS,0.587,0.671,7,-9.129,1,0.0323,0.193,0.0,0.056,0.843,106.16,audio_features,1Cm7r3vn8AdY9ZUXgsTtKS,spotify:track:1Cm7r3vn8AdY9ZUXgsTtKS,https://api.spotify.com/v1/tracks/1Cm7r3vn8AdY9ZUXgsTtKS,https://api.spotify.com/v1/audio-analysis/1Cm7r3vn8AdY9ZUXgsTtKS,121905,3
34,"Hold Her Down - Live at the Arlington Theatre, Santa Barbara, CA - September 1992","Welcome Home: Live At The Arlington Theatre, Santa Barbara 1992",Toad The Wet Sprocket,192026,spotify:track:6OZeY1gDOVX0Ng0Znp22o9,https://api.spotify.com/v1/tracks/6OZeY1gDOVX0Ng0Znp22o9,0.246,0.988,9,-5.921,1,0.122,0.00197,0.00426,0.688,0.316,105.959,audio_features,6OZeY1gDOVX0Ng0Znp22o9,spotify:track:6OZeY1gDOVX0Ng0Znp22o9,https://api.spotify.com/v1/tracks/6OZeY1gDOVX0Ng0Znp22o9,https://api.spotify.com/v1/audio-analysis/6OZeY1gDOVX0Ng0Znp22o9,192027,4
35,Pray Your Gods,fear,Toad The Wet Sprocket,301533,spotify:track:71z0nJT7qEgt66SKegC30a,https://api.spotify.com/v1/tracks/71z0nJT7qEgt66SKegC30a,0.558,0.213,2,-12.848,1,0.0286,0.839,0.00754,0.127,0.127,111.893,audio_features,71z0nJT7qEgt66SKegC30a,spotify:track:71z0nJT7qEgt66SKegC30a,https://api.spotify.com/v1/tracks/71z0nJT7qEgt66SKegC30a,https://api.spotify.com/v1/audio-analysis/71z0nJT7qEgt66SKegC30a,301070,4
36,"Before You Were Born - Live at the Arlington Theatre, Santa Barbara, CA - September 1992","Welcome Home: Live At The Arlington Theatre, Santa Barbara 1992",Toad The Wet Sprocket,207133,spotify:track:6iBOTyNRGzZbh2L3B7yIny,https://api.spotify.com/v1/tracks/6iBOTyNRGzZbh2L3B7yIny,0.197,0.823,2,-7.224,1,0.0918,0.0463,6.31e-05,0.888,0.455,204.002,audio_features,6iBOTyNRGzZbh2L3B7yIny,spotify:track:6iBOTyNRGzZbh2L3B7yIny,https://api.spotify.com/v1/tracks/6iBOTyNRGzZbh2L3B7yIny,https://api.spotify.com/v1/audio-analysis/6iBOTyNRGzZbh2L3B7yIny,207133,3
37,Stories I Tell,fear,Toad The Wet Sprocket,333600,spotify:track:3bb6c98ADmDaRAaaBIuTgC,https://api.spotify.com/v1/tracks/3bb6c98ADmDaRAaaBIuTgC,0.159,0.504,1,-9.273,0,0.0353,0.0129,0.000163,0.0839,0.114,174.327,audio_features,3bb6c98ADmDaRAaaBIuTgC,spotify:track:3bb6c98ADmDaRAaaBIuTgC,https://api.spotify.com/v1/tracks/3bb6c98ADmDaRAaaBIuTgC,https://api.spotify.com/v1/audio-analysis/3bb6c98ADmDaRAaaBIuTgC,333253,3
38,I Will Not Take These Things for Granted - Single Version,Walk On The Ocean EP,Toad The Wet Sprocket,222600,spotify:track:3EWXCTbxE5YCXCkhXXAgoD,https://api.spotify.com/v1/tracks/3EWXCTbxE5YCXCkhXXAgoD,0.59,0.438,2,-7.701,1,0.0301,0.0457,0.0,0.0693,0.22,119.652,audio_features,3EWXCTbxE5YCXCkhXXAgoD,spotify:track:3EWXCTbxE5YCXCkhXXAgoD,https://api.spotify.com/v1/tracks/3EWXCTbxE5YCXCkhXXAgoD,https://api.spotify.com/v1/audio-analysis/3EWXCTbxE5YCXCkhXXAgoD,222600,4
39,Attack of the Ghost Riders,If We Took the Bones out It Wouldn't Be Crunchy,The Raveonettes,149981,spotify:track:6C9mfDmgMMlQ4UPQis2cMt,https://api.spotify.com/v1/tracks/6C9mfDmgMMlQ4UPQis2cMt,0.395,0.98,1,-3.775,1,0.0596,1.69e-05,0.833,0.651,0.849,144.045,audio_features,6C9mfDmgMMlQ4UPQis2cMt,spotify:track:6C9mfDmgMMlQ4UPQis2cMt,https://api.spotify.com/v1/tracks/6C9mfDmgMMlQ4UPQis2cMt,https://api.spotify.com/v1/audio-analysis/6C9mfDmgMMlQ4UPQis2cMt,149981,4
40,In A Young Man's Mind - Radio Edit,Summer Rocks Best Buy Version,The Mooney Suzuki,161000,spotify:track:1jJ2bCgSlb1C3H4wTUqb4j,https://api.spotify.com/v1/tracks/1jJ2bCgSlb1C3H4wTUqb4j,0.223,0.977,2,-4.013,1,0.135,0.0592,0.0,0.362,0.462,174.44,audio_features,1jJ2bCgSlb1C3H4wTUqb4j,spotify:track:1jJ2bCgSlb1C3H4wTUqb4j,https://api.spotify.com/v1/tracks/1jJ2bCgSlb1C3H4wTUqb4j,https://api.spotify.com/v1/audio-analysis/1jJ2bCgSlb1C3H4wTUqb4j,161000,4
41,How's Your Sister,Iron Bottom Sound,Flick,113240,spotify:track:7tOL1QTaoCrS3rysuCfWWf,https://api.spotify.com/v1/tracks/7tOL1QTaoCrS3rysuCfWWf,0.25,0.927,1,-4.121,1,0.0593,2.33e-05,0.898,0.304,0.616,148.692,audio_features,7tOL1QTaoCrS3rysuCfWWf,spotify:track:7tOL1QTaoCrS3rysuCfWWf,https://api.spotify.com/v1/tracks/7tOL1QTaoCrS3rysuCfWWf,https://api.spotify.com/v1/audio-analysis/7tOL1QTaoCrS3rysuCfWWf,113240,4
42,Breathing - Radio Edit,Cheap Date,Stereomud,194066,spotify:track:3IACHbqgHqHx42vqRhPAVV,https://api.spotify.com/v1/tracks/3IACHbqgHqHx42vqRhPAVV,0.464,0.799,5,-4.516,1,0.059,1.98e-05,2.81e-06,0.299,0.359,112.942,audio_features,3IACHbqgHqHx42vqRhPAVV,spotify:track:3IACHbqgHqHx42vqRhPAVV,https://api.spotify.com/v1/tracks/3IACHbqgHqHx42vqRhPAVV,https://api.spotify.com/v1/audio-analysis/3IACHbqgHqHx42vqRhPAVV,194067,4
43,Nothing Sacred,Beginnings,Memento,262800,spotify:track:5WVVGN4VU4sDm33ihR2kFA,https://api.spotify.com/v1/tracks/5WVVGN4VU4sDm33ihR2kFA,0.396,0.962,11,-4.733,1,0.131,0.000824,0.00102,0.839,0.531,192.222,audio_features,5WVVGN4VU4sDm33ihR2kFA,spotify:track:5WVVGN4VU4sDm33ihR2kFA,https://api.spotify.com/v1/tracks/5WVVGN4VU4sDm33ihR2kFA,https://api.spotify.com/v1/audio-analysis/5WVVGN4VU4sDm33ihR2kFA,262800,4
44,In This Diary - Old Album Version-Do Not Use,Cheap Date,The Ataris,230506,spotify:track:12gRVDWvJstVH26uARWFUb,https://api.spotify.com/v1/tracks/12gRVDWvJstVH26uARWFUb,0.574,0.82,8,-4.859,1,0.0522,0.00174,3.71e-05,0.119,0.781,175.025,audio_features,12gRVDWvJstVH26uARWFUb,spotify:track:12gRVDWvJstVH26uARWFUb,https://api.spotify.com/v1/tracks/12gRVDWvJstVH26uARWFUb,https://api.spotify.com/v1/audio-analysis/12gRVDWvJstVH26uARWFUb,230507,4
45,freetime,New Sacred Cow,Kenna,202506,spotify:track:1tiIJuapMDT5VbDQoZ4Wxn,https://api.spotify.com/v1/tracks/1tiIJuapMDT5VbDQoZ4Wxn,0.763,0.809,1,-2.839,1,0.0477,0.41,9.62e-05,0.101,0.809,132.007,audio_features,1tiIJuapMDT5VbDQoZ4Wxn,spotify:track:1tiIJuapMDT5VbDQoZ4Wxn,https://api.spotify.com/v1/tracks/1tiIJuapMDT5VbDQoZ4Wxn,https://api.spotify.com/v1/audio-analysis/1tiIJuapMDT5VbDQoZ4Wxn,202507,4
46,Cold,Crossfade,Crossfade,194226,spotify:track:6ZxrUCaynLgKSUudACOTwj,https://api.spotify.com/v1/tracks/6ZxrUCaynLgKSUudACOTwj,0.451,0.815,2,-5.55,0,0.0368,6.06e-05,0.0,0.27,0.618,147.974,audio_features,6ZxrUCaynLgKSUudACOTwj,spotify:track:6ZxrUCaynLgKSUudACOTwj,https://api.spotify.com/v1/tracks/6ZxrUCaynLgKSUudACOTwj,https://api.spotify.com/v1/audio-analysis/6ZxrUCaynLgKSUudACOTwj,194227,4
