,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Real Woman,Rowdy Reputation,Frank Foster,288373,spotify:track:2Rvbn9wb1GtnJSduEjMxbU,https://api.spotify.com/v1/tracks/2Rvbn9wb1GtnJSduEjMxbU,0.531,0.482,10,-8.643,1,0.0281,0.366,0.0,0.106,0.271,173.806,audio_features,2Rvbn9wb1GtnJSduEjMxbU,spotify:track:2Rvbn9wb1GtnJSduEjMxbU,https://api.spotify.com/v1/tracks/2Rvbn9wb1GtnJSduEjMxbU,https://api.spotify.com/v1/audio-analysis/2Rvbn9wb1GtnJSduEjMxbU,288373,4
11,Whiskey On the House,Rowdy Reputation,Frank Foster,272933,spotify:track:4unBmSbYNp7AkBRh7eLpRt,https://api.spotify.com/v1/tracks/4unBmSbYNp7AkBRh7eLpRt,0.708,0.664,2,-7.717,1,0.0338,0.0251,3.53e-05,0.121,0.646,108.047,audio_features,4unBmSbYNp7AkBRh7eLpRt,spotify:track:4unBmSbYNp7AkBRh7eLpRt,https://api.spotify.com/v1/tracks/4unBmSbYNp7AkBRh7eLpRt,https://api.spotify.com/v1/audio-analysis/4unBmSbYNp7AkBRh7eLpRt,272933,4
12,Papagallo,Ghana,The Mountain Goats,114893,spotify:track:5f1CB1f6MZ8VgDyIA9WGAp,https://api.spotify.com/v1/tracks/5f1CB1f6MZ8VgDyIA9WGAp,0.544,0.344,3,-12.0,1,0.0542,0.931,0.00688,0.0878,0.489,133.873,audio_features,5f1CB1f6MZ8VgDyIA9WGAp,spotify:track:5f1CB1f6MZ8VgDyIA9WGAp,https://api.spotify.com/v1/tracks/5f1CB1f6MZ8VgDyIA9WGAp,https://api.spotify.com/v1/audio-analysis/5f1CB1f6MZ8VgDyIA9WGAp,114893,4
13,Song For John Davis,Ghana,The Mountain Goats,140546,spotify:track:5DZHTJmaY1IXA5wk8gdSRE,https://api.spotify.com/v1/tracks/5DZHTJmaY1IXA5wk8gdSRE,0.756,0.539,2,-10.549,1,0.0482,0.68,0.616,0.139,0.413,112.094,audio_features,5DZHTJmaY1IXA5wk8gdSRE,spotify:track:5DZHTJmaY1IXA5wk8gdSRE,https://api.spotify.com/v1/tracks/5DZHTJmaY1IXA5wk8gdSRE,https://api.spotify.com/v1/audio-analysis/5DZHTJmaY1IXA5wk8gdSRE,140547,4
14,Stars Around Her,Ghana,The Mountain Goats,134333,spotify:track:3FAs8P0MahVObaKg07xU1p,https://api.spotify.com/v1/tracks/3FAs8P0MahVObaKg07xU1p,0.675,0.507,2,-11.992,1,0.0287,0.68,0.246,0.12,0.881,107.468,audio_features,3FAs8P0MahVObaKg07xU1p,spotify:track:3FAs8P0MahVObaKg07xU1p,https://api.spotify.com/v1/tracks/3FAs8P0MahVObaKg07xU1p,https://api.spotify.com/v1/audio-analysis/3FAs8P0MahVObaKg07xU1p,134333,4
15,Going To Port Washington,Ghana,The Mountain Goats,124880,spotify:track:1vPhoumowJu9fBJSVNka7S,https://api.spotify.com/v1/tracks/1vPhoumowJu9fBJSVNka7S,0.691,0.425,8,-11.084,1,0.0313,0.821,0.0163,0.112,0.617,101.867,audio_features,1vPhoumowJu9fBJSVNka7S,spotify:track:1vPhoumowJu9fBJSVNka7S,https://api.spotify.com/v1/tracks/1vPhoumowJu9fBJSVNka7S,https://api.spotify.com/v1/audio-analysis/1vPhoumowJu9fBJSVNka7S,124880,4
16,The Only Thing I Know,Ghana,The Mountain Goats,184306,spotify:track:6KkpnMTY0MIa1yWtvmiCpv,https://api.spotify.com/v1/tracks/6KkpnMTY0MIa1yWtvmiCpv,0.598,0.882,6,-8.991,1,0.0425,0.714,0.915,0.218,0.346,134.681,audio_features,6KkpnMTY0MIa1yWtvmiCpv,spotify:track:6KkpnMTY0MIa1yWtvmiCpv,https://api.spotify.com/v1/tracks/6KkpnMTY0MIa1yWtvmiCpv,https://api.spotify.com/v1/audio-analysis/6KkpnMTY0MIa1yWtvmiCpv,184307,4
17,Raja Vocative,Ghana,The Mountain Goats,126613,spotify:track:0DOfhgv2cNciLgMLmtQKnA,https://api.spotify.com/v1/tracks/0DOfhgv2cNciLgMLmtQKnA,0.46,0.663,6,-11.304,1,0.0431,0.518,0.506,0.314,0.598,123.552,audio_features,0DOfhgv2cNciLgMLmtQKnA,spotify:track:0DOfhgv2cNciLgMLmtQKnA,https://api.spotify.com/v1/tracks/0DOfhgv2cNciLgMLmtQKnA,https://api.spotify.com/v1/audio-analysis/0DOfhgv2cNciLgMLmtQKnA,126613,4
18,Hatha Hill,Ghana,The Mountain Goats,92146,spotify:track:3GAjxvbTnTuVrBHLfWkk0i,https://api.spotify.com/v1/tracks/3GAjxvbTnTuVrBHLfWkk0i,0.608,0.181,6,-14.802,1,0.0437,0.654,0.125,0.11,0.0384,89.339,audio_features,3GAjxvbTnTuVrBHLfWkk0i,spotify:track:3GAjxvbTnTuVrBHLfWkk0i,https://api.spotify.com/v1/tracks/3GAjxvbTnTuVrBHLfWkk0i,https://api.spotify.com/v1/audio-analysis/3GAjxvbTnTuVrBHLfWkk0i,92147,4
19,Going To Kirby Sigston,Ghana,The Mountain Goats,119133,spotify:track:5EyYBDOUIdzxK9Uhtpokgw,https://api.spotify.com/v1/tracks/5EyYBDOUIdzxK9Uhtpokgw,0.68,0.584,7,-10.27,1,0.0292,0.768,0.0801,0.0823,0.964,114.815,audio_features,5EyYBDOUIdzxK9Uhtpokgw,spotify:track:5EyYBDOUIdzxK9Uhtpokgw,https://api.spotify.com/v1/tracks/5EyYBDOUIdzxK9Uhtpokgw,https://api.spotify.com/v1/audio-analysis/5EyYBDOUIdzxK9Uhtpokgw,119133,4
20,Please Come Home To Hamngatan,Ghana,The Mountain Goats,172893,spotify:track:4TaAROrpdzimBlBbNN8wTC,https://api.spotify.com/v1/tracks/4TaAROrpdzimBlBbNN8wTC,0.516,0.579,9,-11.308,1,0.0348,0.436,0.382,0.476,0.454,65.676,audio_features,4TaAROrpdzimBlBbNN8wTC,spotify:track:4TaAROrpdzimBlBbNN8wTC,https://api.spotify.com/v1/tracks/4TaAROrpdzimBlBbNN8wTC,https://api.spotify.com/v1/audio-analysis/4TaAROrpdzimBlBbNN8wTC,172893,3
21,The Last Day Of Jimi Hendrix's Life,Ghana,The Mountain Goats,131160,spotify:track:3XnU5YED66U37qS0Med0ae,https://api.spotify.com/v1/tracks/3XnU5YED66U37qS0Med0ae,0.631,0.373,0,-12.057,1,0.0334,0.757,0.625,0.101,0.262,117.121,audio_features,3XnU5YED66U37qS0Med0ae,spotify:track:3XnU5YED66U37qS0Med0ae,https://api.spotify.com/v1/tracks/3XnU5YED66U37qS0Med0ae,https://api.spotify.com/v1/audio-analysis/3XnU5YED66U37qS0Med0ae,131160,4
22,Orange Ball Of Peace,Ghana,The Mountain Goats,85213,spotify:track:74oZqezSCXiJZjwLZ2KgzX,https://api.spotify.com/v1/tracks/74oZqezSCXiJZjwLZ2KgzX,0.736,0.332,1,-14.046,1,0.08,0.832,0.857,0.0919,0.465,113.631,audio_features,74oZqezSCXiJZjwLZ2KgzX,spotify:track:74oZqezSCXiJZjwLZ2KgzX,https://api.spotify.com/v1/tracks/74oZqezSCXiJZjwLZ2KgzX,https://api.spotify.com/v1/audio-analysis/74oZqezSCXiJZjwLZ2KgzX,85213,4
23,Standard Bitter Love Song #8,Ghana,The Mountain Goats,166346,spotify:track:3h0P9W6O73GjQJIOowkt3S,https://api.spotify.com/v1/tracks/3h0P9W6O73GjQJIOowkt3S,0.698,0.609,11,-10.191,1,0.038,0.732,0.417,0.617,0.845,130.823,audio_features,3h0P9W6O73GjQJIOowkt3S,spotify:track:3h0P9W6O73GjQJIOowkt3S,https://api.spotify.com/v1/tracks/3h0P9W6O73GjQJIOowkt3S,https://api.spotify.com/v1/audio-analysis/3h0P9W6O73GjQJIOowkt3S,166347,4
24,Chino Love Song 1979,Ghana,The Mountain Goats,132706,spotify:track:0jX7mn5wvy4UQtEJGiiWNG,https://api.spotify.com/v1/tracks/0jX7mn5wvy4UQtEJGiiWNG,0.583,0.537,1,-9.979,1,0.0394,0.462,0.419,0.311,0.796,138.898,audio_features,0jX7mn5wvy4UQtEJGiiWNG,spotify:track:0jX7mn5wvy4UQtEJGiiWNG,https://api.spotify.com/v1/tracks/0jX7mn5wvy4UQtEJGiiWNG,https://api.spotify.com/v1/audio-analysis/0jX7mn5wvy4UQtEJGiiWNG,132707,4
25,Going To Jamaica,Ghana,The Mountain Goats,154746,spotify:track:2m06ISfAp5EkVJCpz3yHKX,https://api.spotify.com/v1/tracks/2m06ISfAp5EkVJCpz3yHKX,0.642,0.775,1,-8.695,1,0.0503,0.629,0.603,0.405,0.606,117.773,audio_features,2m06ISfAp5EkVJCpz3yHKX,spotify:track:2m06ISfAp5EkVJCpz3yHKX,https://api.spotify.com/v1/tracks/2m06ISfAp5EkVJCpz3yHKX,https://api.spotify.com/v1/audio-analysis/2m06ISfAp5EkVJCpz3yHKX,154747,4
26,Alpha Gelida,Ghana,The Mountain Goats,119760,spotify:track:5M4DVq70ADsSxOWBuPVxbx,https://api.spotify.com/v1/tracks/5M4DVq70ADsSxOWBuPVxbx,0.616,0.552,5,-9.564,1,0.0746,0.581,0.731,0.278,0.961,167.506,audio_features,5M4DVq70ADsSxOWBuPVxbx,spotify:track:5M4DVq70ADsSxOWBuPVxbx,https://api.spotify.com/v1/tracks/5M4DVq70ADsSxOWBuPVxbx,https://api.spotify.com/v1/audio-analysis/5M4DVq70ADsSxOWBuPVxbx,119760,4
27,Wild Palm City,Ghana,The Mountain Goats,151520,spotify:track:6UQ2rjLfwDAjEbPnzIj25q,https://api.spotify.com/v1/tracks/6UQ2rjLfwDAjEbPnzIj25q,0.715,0.282,8,-11.177,1,0.0627,0.975,0.656,0.109,0.6,125.593,audio_features,6UQ2rjLfwDAjEbPnzIj25q,spotify:track:6UQ2rjLfwDAjEbPnzIj25q,https://api.spotify.com/v1/tracks/6UQ2rjLfwDAjEbPnzIj25q,https://api.spotify.com/v1/audio-analysis/6UQ2rjLfwDAjEbPnzIj25q,151520,4
28,The Anglo-Saxons,Ghana,The Mountain Goats,109413,spotify:track:1q2PjNmD3fInxwpgWmfSAx,https://api.spotify.com/v1/tracks/1q2PjNmD3fInxwpgWmfSAx,0.66,0.443,4,-10.182,1,0.0886,0.574,6.34e-06,0.11,0.967,123.301,audio_features,1q2PjNmD3fInxwpgWmfSAx,spotify:track:1q2PjNmD3fInxwpgWmfSAx,https://api.spotify.com/v1/tracks/1q2PjNmD3fInxwpgWmfSAx,https://api.spotify.com/v1/audio-analysis/1q2PjNmD3fInxwpgWmfSAx,109413,3
29,Flight 717: Going To Denmark,Ghana,The Mountain Goats,137133,spotify:track:2CvmoRtvt02Os4IPLj52PC,https://api.spotify.com/v1/tracks/2CvmoRtvt02Os4IPLj52PC,0.732,0.467,2,-9.611,0,0.0934,0.74,0.000661,0.109,0.909,138.089,audio_features,2CvmoRtvt02Os4IPLj52PC,spotify:track:2CvmoRtvt02Os4IPLj52PC,https://api.spotify.com/v1/tracks/2CvmoRtvt02Os4IPLj52PC,https://api.spotify.com/v1/audio-analysis/2CvmoRtvt02Os4IPLj52PC,137133,4
30,The Admonishing Song,Ghana,The Mountain Goats,148400,spotify:track:2zYALY1wMjSImznmwsVAtF,https://api.spotify.com/v1/tracks/2zYALY1wMjSImznmwsVAtF,0.59,0.374,2,-11.114,0,0.0625,0.668,0.0355,0.22,0.73,100.911,audio_features,2zYALY1wMjSImznmwsVAtF,spotify:track:2zYALY1wMjSImznmwsVAtF,https://api.spotify.com/v1/tracks/2zYALY1wMjSImznmwsVAtF,https://api.spotify.com/v1/audio-analysis/2zYALY1wMjSImznmwsVAtF,148400,4
31,Anti-Music Song,Ghana,The Mountain Goats,91293,spotify:track:56xXWbzToL8VXStGZ6giJk,https://api.spotify.com/v1/tracks/56xXWbzToL8VXStGZ6giJk,0.604,0.681,5,-10.509,1,0.135,0.374,0.67,0.145,0.881,112.093,audio_features,56xXWbzToL8VXStGZ6giJk,spotify:track:56xXWbzToL8VXStGZ6giJk,https://api.spotify.com/v1/tracks/56xXWbzToL8VXStGZ6giJk,https://api.spotify.com/v1/audio-analysis/56xXWbzToL8VXStGZ6giJk,91293,3
32,Going To Hungary,Ghana,The Mountain Goats,150746,spotify:track:7HmsvgGj9mTtt89CdMrNje,https://api.spotify.com/v1/tracks/7HmsvgGj9mTtt89CdMrNje,0.704,0.546,3,-11.291,1,0.0395,0.58,0.694,0.103,0.59,121.027,audio_features,7HmsvgGj9mTtt89CdMrNje,spotify:track:7HmsvgGj9mTtt89CdMrNje,https://api.spotify.com/v1/tracks/7HmsvgGj9mTtt89CdMrNje,https://api.spotify.com/v1/audio-analysis/7HmsvgGj9mTtt89CdMrNje,150747,4
33,Earth Air Water Trees,Ghana,The Mountain Goats,138160,spotify:track:7zzJgUTk7TNQsQFFvRsisJ,https://api.spotify.com/v1/tracks/7zzJgUTk7TNQsQFFvRsisJ,0.721,0.298,0,-14.401,1,0.124,0.743,0.624,0.185,0.742,115.391,audio_features,7zzJgUTk7TNQsQFFvRsisJ,spotify:track:7zzJgUTk7TNQsQFFvRsisJ,https://api.spotify.com/v1/tracks/7zzJgUTk7TNQsQFFvRsisJ,https://api.spotify.com/v1/audio-analysis/7zzJgUTk7TNQsQFFvRsisJ,138160,4
34,Creature Song,Ghana,The Mountain Goats,110866,spotify:track:4EyhtJJEqep1asJZMbFYMZ,https://api.spotify.com/v1/tracks/4EyhtJJEqep1asJZMbFYMZ,0.709,0.221,4,-14.979,1,0.0439,0.95,0.00249,0.107,0.455,115.919,audio_features,4EyhtJJEqep1asJZMbFYMZ,spotify:track:4EyhtJJEqep1asJZMbFYMZ,https://api.spotify.com/v1/tracks/4EyhtJJEqep1asJZMbFYMZ,https://api.spotify.com/v1/audio-analysis/4EyhtJJEqep1asJZMbFYMZ,110867,4
35,Going To Maine,Ghana,The Mountain Goats,101293,spotify:track:2HYd0bojknowlYfkjMAt4O,https://api.spotify.com/v1/tracks/2HYd0bojknowlYfkjMAt4O,0.706,0.419,8,-9.216,1,0.315,0.78,7.75e-05,0.124,0.667,134.911,audio_features,2HYd0bojknowlYfkjMAt4O,spotify:track:2HYd0bojknowlYfkjMAt4O,https://api.spotify.com/v1/tracks/2HYd0bojknowlYfkjMAt4O,https://api.spotify.com/v1/audio-analysis/2HYd0bojknowlYfkjMAt4O,101293,4
36,Noctifer Birmingham,Ghana,The Mountain Goats,150026,spotify:track:4LilRDLfmSGZNfLB04Lq3h,https://api.spotify.com/v1/tracks/4LilRDLfmSGZNfLB04Lq3h,0.775,0.374,2,-10.387,0,0.0349,0.726,0.151,0.105,0.482,114.351,audio_features,4LilRDLfmSGZNfLB04Lq3h,spotify:track:4LilRDLfmSGZNfLB04Lq3h,https://api.spotify.com/v1/tracks/4LilRDLfmSGZNfLB04Lq3h,https://api.spotify.com/v1/audio-analysis/4LilRDLfmSGZNfLB04Lq3h,150027,4
37,Going To Tennessee,Protein Source Of The Future... Now!,The Mountain Goats,165960,spotify:track:7rwSVxbMzqFlvYIxHb9uWI,https://api.spotify.com/v1/tracks/7rwSVxbMzqFlvYIxHb9uWI,0.502,0.421,6,-13.898,1,0.0348,0.359,0.748,0.162,0.757,130.142,audio_features,7rwSVxbMzqFlvYIxHb9uWI,spotify:track:7rwSVxbMzqFlvYIxHb9uWI,https://api.spotify.com/v1/tracks/7rwSVxbMzqFlvYIxHb9uWI,https://api.spotify.com/v1/audio-analysis/7rwSVxbMzqFlvYIxHb9uWI,165960,4
38,Pure Heat,Protein Source Of The Future... Now!,The Mountain Goats,151440,spotify:track:7GXbKGR7hDNk3EbKHOc4ll,https://api.spotify.com/v1/tracks/7GXbKGR7hDNk3EbKHOc4ll,0.751,0.231,8,-15.865,1,0.063,0.834,0.798,0.108,0.83,135.394,audio_features,7GXbKGR7hDNk3EbKHOc4ll,spotify:track:7GXbKGR7hDNk3EbKHOc4ll,https://api.spotify.com/v1/tracks/7GXbKGR7hDNk3EbKHOc4ll,https://api.spotify.com/v1/audio-analysis/7GXbKGR7hDNk3EbKHOc4ll,151440,4
39,Night Of The Mules,Protein Source Of The Future... Now!,The Mountain Goats,99760,spotify:track:7eQPDU5GY27oHiLOcvhlAM,https://api.spotify.com/v1/tracks/7eQPDU5GY27oHiLOcvhlAM,0.74,0.405,6,-13.349,1,0.0807,0.686,0.00886,0.357,0.851,133.276,audio_features,7eQPDU5GY27oHiLOcvhlAM,spotify:track:7eQPDU5GY27oHiLOcvhlAM,https://api.spotify.com/v1/tracks/7eQPDU5GY27oHiLOcvhlAM,https://api.spotify.com/v1/audio-analysis/7eQPDU5GY27oHiLOcvhlAM,99760,4
40,Going To Malibu,Protein Source Of The Future... Now!,The Mountain Goats,122066,spotify:track:35LmvLY4A0TaaU16vF9y0t,https://api.spotify.com/v1/tracks/35LmvLY4A0TaaU16vF9y0t,0.775,0.803,0,-15.191,1,0.0484,0.88,0.945,0.0586,0.7,173.196,audio_features,35LmvLY4A0TaaU16vF9y0t,spotify:track:35LmvLY4A0TaaU16vF9y0t,https://api.spotify.com/v1/tracks/35LmvLY4A0TaaU16vF9y0t,https://api.spotify.com/v1/audio-analysis/35LmvLY4A0TaaU16vF9y0t,122067,4
41,Billy The Kid's Dream Of The Magic Shoes,Protein Source Of The Future... Now!,The Mountain Goats,126066,spotify:track:6UKIygZDcwFy8uOpP8tbjC,https://api.spotify.com/v1/tracks/6UKIygZDcwFy8uOpP8tbjC,0.89,0.383,5,-15.354,0,0.0363,0.749,0.518,0.0844,0.72,109.967,audio_features,6UKIygZDcwFy8uOpP8tbjC,spotify:track:6UKIygZDcwFy8uOpP8tbjC,https://api.spotify.com/v1/tracks/6UKIygZDcwFy8uOpP8tbjC,https://api.spotify.com/v1/audio-analysis/6UKIygZDcwFy8uOpP8tbjC,126067,4
42,Fresh Berries For You,Protein Source Of The Future... Now!,The Mountain Goats,212106,spotify:track:0Z0rOUWQBO2acXS6MJWL88,https://api.spotify.com/v1/tracks/0Z0rOUWQBO2acXS6MJWL88,0.694,0.665,10,-12.841,0,0.0731,0.632,0.00134,0.364,0.539,112.44,audio_features,0Z0rOUWQBO2acXS6MJWL88,spotify:track:0Z0rOUWQBO2acXS6MJWL88,https://api.spotify.com/v1/tracks/0Z0rOUWQBO2acXS6MJWL88,https://api.spotify.com/v1/audio-analysis/0Z0rOUWQBO2acXS6MJWL88,212107,4
43,Alphabetizing,Protein Source Of The Future... Now!,The Mountain Goats,120693,spotify:track:67IMOazAvgGGTjfyg5Dr2t,https://api.spotify.com/v1/tracks/67IMOazAvgGGTjfyg5Dr2t,0.793,0.371,2,-13.424,0,0.0672,0.721,0.00071,0.0875,0.962,135.788,audio_features,67IMOazAvgGGTjfyg5Dr2t,spotify:track:67IMOazAvgGGTjfyg5Dr2t,https://api.spotify.com/v1/tracks/67IMOazAvgGGTjfyg5Dr2t,https://api.spotify.com/v1/audio-analysis/67IMOazAvgGGTjfyg5Dr2t,120693,4
44,Third Snow Song,Protein Source Of The Future... Now!,The Mountain Goats,104733,spotify:track:7nHOHEFKPjRlorHkHr9WpW,https://api.spotify.com/v1/tracks/7nHOHEFKPjRlorHkHr9WpW,0.804,0.391,3,-13.322,1,0.389,0.868,0.00229,0.0618,0.747,86.237,audio_features,7nHOHEFKPjRlorHkHr9WpW,spotify:track:7nHOHEFKPjRlorHkHr9WpW,https://api.spotify.com/v1/tracks/7nHOHEFKPjRlorHkHr9WpW,https://api.spotify.com/v1/audio-analysis/7nHOHEFKPjRlorHkHr9WpW,104733,4
45,Love Cuts The Strings,Protein Source Of The Future... Now!,The Mountain Goats,142000,spotify:track:3pyf7QMi7JN7FvxBqdj3It,https://api.spotify.com/v1/tracks/3pyf7QMi7JN7FvxBqdj3It,0.627,0.53,6,-11.951,1,0.0365,0.482,0.787,0.324,0.898,146.156,audio_features,3pyf7QMi7JN7FvxBqdj3It,spotify:track:3pyf7QMi7JN7FvxBqdj3It,https://api.spotify.com/v1/tracks/3pyf7QMi7JN7FvxBqdj3It,https://api.spotify.com/v1/audio-analysis/3pyf7QMi7JN7FvxBqdj3It,142000,3
46,Pure Honey,Protein Source Of The Future... Now!,The Mountain Goats,104426,spotify:track:1WJfyDJNOnPMAOrexn9nKc,https://api.spotify.com/v1/tracks/1WJfyDJNOnPMAOrexn9nKc,0.746,0.506,7,-15.517,0,0.0715,0.937,0.469,0.667,0.741,132.497,audio_features,1WJfyDJNOnPMAOrexn9nKc,spotify:track:1WJfyDJNOnPMAOrexn9nKc,https://api.spotify.com/v1/tracks/1WJfyDJNOnPMAOrexn9nKc,https://api.spotify.com/v1/audio-analysis/1WJfyDJNOnPMAOrexn9nKc,104427,4
47,Duke Ellington,Protein Source Of The Future... Now!,The Mountain Goats,151906,spotify:track:5WT3qWNAIM62rLFBhwhVmv,https://api.spotify.com/v1/tracks/5WT3qWNAIM62rLFBhwhVmv,0.443,0.49,4,-12.333,1,0.039,0.644,0.452,0.363,0.398,70.916,audio_features,5WT3qWNAIM62rLFBhwhVmv,spotify:track:5WT3qWNAIM62rLFBhwhVmv,https://api.spotify.com/v1/tracks/5WT3qWNAIM62rLFBhwhVmv,https://api.spotify.com/v1/audio-analysis/5WT3qWNAIM62rLFBhwhVmv,151907,3
48,Quetzalcoatal Comes Through,Protein Source Of The Future... Now!,The Mountain Goats,119573,spotify:track:2hpOQnOIWO81hdDXmN4tNj,https://api.spotify.com/v1/tracks/2hpOQnOIWO81hdDXmN4tNj,0.739,0.359,11,-16.438,1,0.0595,0.969,0.696,0.295,0.782,112.116,audio_features,2hpOQnOIWO81hdDXmN4tNj,spotify:track:2hpOQnOIWO81hdDXmN4tNj,https://api.spotify.com/v1/tracks/2hpOQnOIWO81hdDXmN4tNj,https://api.spotify.com/v1/audio-analysis/2hpOQnOIWO81hdDXmN4tNj,119573,4
