,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,Testify,The Battle Of Los Angeles,Rage Against The Machine,210133,spotify:track:7lmeHLHBe4nmXzuXc0HDjk,https://api.spotify.com/v1/tracks/7lmeHLHBe4nmXzuXc0HDjk,0.47,0.978,7,-5.399,1,0.0727,0.0261,1.09e-05,0.356,0.503,117.906,audio_features,7lmeHLHBe4nmXzuXc0HDjk,spotify:track:7lmeHLHBe4nmXzuXc0HDjk,https://api.spotify.com/v1/tracks/7lmeHLHBe4nmXzuXc0HDjk,https://api.spotify.com/v1/audio-analysis/7lmeHLHBe4nmXzuXc0HDjk,210133,4
1,"Guerrilla Radio - Live, Mexico City, Mexico, October 28, 1999",The Battle Of Mexico City (Live),Rage Against The Machine,205320,spotify:track:44u7NcQyoLLd69KL1uK4B9,https://api.spotify.com/v1/tracks/44u7NcQyoLLd69KL1uK4B9,0.346,0.916,11,-8.937,1,0.266,0.311,0.000172,0.88,0.229,104.868,audio_features,44u7NcQyoLLd69KL1uK4B9,spotify:track:44u7NcQyoLLd69KL1uK4B9,https://api.spotify.com/v1/tracks/44u7NcQyoLLd69KL1uK4B9,https://api.spotify.com/v1/audio-analysis/44u7NcQyoLLd69KL1uK4B9,205320,4
2,Calm Like A Bomb,The Matrix Reloaded: The Album,Rage Against The Machine,298706,spotify:track:0VnpSZutFXt3MP4R2shCTl,https://api.spotify.com/v1/tracks/0VnpSZutFXt3MP4R2shCTl,0.321,0.967,7,-5.436,1,0.426,0.0115,2.22e-06,0.113,0.358,149.528,audio_features,0VnpSZutFXt3MP4R2shCTl,spotify:track:0VnpSZutFXt3MP4R2shCTl,https://api.spotify.com/v1/tracks/0VnpSZutFXt3MP4R2shCTl,https://api.spotify.com/v1/audio-analysis/0VnpSZutFXt3MP4R2shCTl,298707,4
3,Mic Check,The Battle Of Los Angeles,Rage Against The Machine,213640,spotify:track:2lbASgTSoDO7MTuLAXlTW0,https://api.spotify.com/v1/tracks/2lbASgTSoDO7MTuLAXlTW0,0.44,0.967,11,-5.83,0,0.237,0.163,3.64e-06,0.121,0.574,96.752,audio_features,2lbASgTSoDO7MTuLAXlTW0,spotify:track:2lbASgTSoDO7MTuLAXlTW0,https://api.spotify.com/v1/tracks/2lbASgTSoDO7MTuLAXlTW0,https://api.spotify.com/v1/audio-analysis/2lbASgTSoDO7MTuLAXlTW0,213640,4
4,"Sleep Now In the Fire - Live, Mexico City, Mexico, October 28, 1999",The Battle Of Mexico City (Live),Rage Against The Machine,212226,spotify:track:2cCLSoArihZWI3vVRYoezq,https://api.spotify.com/v1/tracks/2cCLSoArihZWI3vVRYoezq,0.33,0.834,7,-8.916,1,0.117,0.0108,0.00521,0.937,0.332,132.919,audio_features,2cCLSoArihZWI3vVRYoezq,spotify:track:2cCLSoArihZWI3vVRYoezq,https://api.spotify.com/v1/tracks/2cCLSoArihZWI3vVRYoezq,https://api.spotify.com/v1/audio-analysis/2cCLSoArihZWI3vVRYoezq,212227,4
5,"Born of a Broken Man - Live, Mexico City, Mexico, October 28, 1999",The Battle Of Mexico City (Live),Rage Against The Machine,271560,spotify:track:2074jb8O4c1HUXBuyWV7yN,https://api.spotify.com/v1/tracks/2074jb8O4c1HUXBuyWV7yN,0.261,0.607,7,-11.297,1,0.0496,0.00591,0.00963,0.317,0.104,153.734,audio_features,2074jb8O4c1HUXBuyWV7yN,spotify:track:2074jb8O4c1HUXBuyWV7yN,https://api.spotify.com/v1/tracks/2074jb8O4c1HUXBuyWV7yN,https://api.spotify.com/v1/audio-analysis/2074jb8O4c1HUXBuyWV7yN,271560,4
6,Born As Ghosts,The Battle Of Los Angeles,Rage Against The Machine,202040,spotify:track:3moeHk8eIajvUEzVocXukf,https://api.spotify.com/v1/tracks/3moeHk8eIajvUEzVocXukf,0.417,0.976,9,-6.032,1,0.175,0.000427,0.000134,0.107,0.483,90.395,audio_features,3moeHk8eIajvUEzVocXukf,spotify:track:3moeHk8eIajvUEzVocXukf,https://api.spotify.com/v1/tracks/3moeHk8eIajvUEzVocXukf,https://api.spotify.com/v1/audio-analysis/3moeHk8eIajvUEzVocXukf,202040,4
7,Voice of the Voiceless,The Battle Of Los Angeles,Rage Against The Machine,151573,spotify:track:21Mq0NzFoVRvOmLTOnJjng,https://api.spotify.com/v1/tracks/21Mq0NzFoVRvOmLTOnJjng,0.441,0.882,7,-7.363,1,0.044,0.0195,0.00684,0.15,0.418,83.371,audio_features,21Mq0NzFoVRvOmLTOnJjng,spotify:track:21Mq0NzFoVRvOmLTOnJjng,https://api.spotify.com/v1/tracks/21Mq0NzFoVRvOmLTOnJjng,https://api.spotify.com/v1/audio-analysis/21Mq0NzFoVRvOmLTOnJjng,151573,4
8,New Millennium Homes,The Battle Of Los Angeles,Rage Against The Machine,224933,spotify:track:6s2FgJbnnMwFTpWJZzvb6z,https://api.spotify.com/v1/tracks/6s2FgJbnnMwFTpWJZzvb6z,0.448,0.861,9,-6.12,1,0.0676,0.00306,0.0,0.0987,0.761,92.777,audio_features,6s2FgJbnnMwFTpWJZzvb6z,spotify:track:6s2FgJbnnMwFTpWJZzvb6z,https://api.spotify.com/v1/tracks/6s2FgJbnnMwFTpWJZzvb6z,https://api.spotify.com/v1/audio-analysis/6s2FgJbnnMwFTpWJZzvb6z,224933,4
9,Ashes In the Fall,The Battle Of Los Angeles,Rage Against The Machine,277266,spotify:track:7o2Razxnl33Jrgz4PpMYNa,https://api.spotify.com/v1/tracks/7o2Razxnl33Jrgz4PpMYNa,0.456,0.704,7,-6.687,1,0.0982,0.0052,4.12e-06,0.0595,0.656,140.629,audio_features,7o2Razxnl33Jrgz4PpMYNa,spotify:track:7o2Razxnl33Jrgz4PpMYNa,https://api.spotify.com/v1/tracks/7o2Razxnl33Jrgz4PpMYNa,https://api.spotify.com/v1/audio-analysis/7o2Razxnl33Jrgz4PpMYNa,277267,4
