,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
23,Al and His Machines,Friend a Dinosaur,Paladino,241280,spotify:track:0Aqu9v5HrUAoNCpohdw8PJ,https://api.spotify.com/v1/tracks/0Aqu9v5HrUAoNCpohdw8PJ,0.67,0.566,0,-7.742,1,0.0338,0.334,0.0,0.358,0.411,106.957,audio_features,0Aqu9v5HrUAoNCpohdw8PJ,spotify:track:0Aqu9v5HrUAoNCpohdw8PJ,https://api.spotify.com/v1/tracks/0Aqu9v5HrUAoNCpohdw8PJ,https://api.spotify.com/v1/audio-analysis/0Aqu9v5HrUAoNCpohdw8PJ,241280,4
24,Brownbug,Friend a Dinosaur,Paladino,241626,spotify:track:15KGYkbF76YsBGffFFvkgR,https://api.spotify.com/v1/tracks/15KGYkbF76YsBGffFFvkgR,0.739,0.801,0,-5.866,1,0.0296,0.195,0.0111,0.0899,0.538,123.025,audio_features,15KGYkbF76YsBGffFFvkgR,spotify:track:15KGYkbF76YsBGffFFvkgR,https://api.spotify.com/v1/tracks/15KGYkbF76YsBGffFFvkgR,https://api.spotify.com/v1/audio-analysis/15KGYkbF76YsBGffFFvkgR,241627,4
25,Sad Little Country Song,Friend a Dinosaur,Paladino,265333,spotify:track:0RwQRFHpDSuIrgHWRAUtJT,https://api.spotify.com/v1/tracks/0RwQRFHpDSuIrgHWRAUtJT,0.58,0.46,11,-9.59,1,0.0258,0.141,0.000138,0.177,0.249,80.022,audio_features,0RwQRFHpDSuIrgHWRAUtJT,spotify:track:0RwQRFHpDSuIrgHWRAUtJT,https://api.spotify.com/v1/tracks/0RwQRFHpDSuIrgHWRAUtJT,https://api.spotify.com/v1/audio-analysis/0RwQRFHpDSuIrgHWRAUtJT,265333,4
26,Mudface (Live),Friend a Dinosaur,Paladino,276626,spotify:track:3qiK8ubdrJEAEzKfgxJfJx,https://api.spotify.com/v1/tracks/3qiK8ubdrJEAEzKfgxJfJx,0.666,0.659,11,-6.044,0,0.0322,0.0479,0.00414,0.664,0.45,90.563,audio_features,3qiK8ubdrJEAEzKfgxJfJx,spotify:track:3qiK8ubdrJEAEzKfgxJfJx,https://api.spotify.com/v1/tracks/3qiK8ubdrJEAEzKfgxJfJx,https://api.spotify.com/v1/audio-analysis/3qiK8ubdrJEAEzKfgxJfJx,276627,4
27,Duck and Cover (Live),Friend a Dinosaur,Paladino,353293,spotify:track:1oOHj06qf2vbobuiv0eFqN,https://api.spotify.com/v1/tracks/1oOHj06qf2vbobuiv0eFqN,0.371,0.624,9,-7.101,1,0.0503,0.0071,0.000144,0.793,0.598,173.379,audio_features,1oOHj06qf2vbobuiv0eFqN,spotify:track:1oOHj06qf2vbobuiv0eFqN,https://api.spotify.com/v1/tracks/1oOHj06qf2vbobuiv0eFqN,https://api.spotify.com/v1/audio-analysis/1oOHj06qf2vbobuiv0eFqN,353293,4
28,"Toccata and Fugue in D Minor, BWV 565: II. Fugue","Bach, J.S.: Toccata and Fugue BWV 565; Organ Works BWV 572, 590, 532, 769 & 552",Johann Sebastian Bach,354200,spotify:track:4noe32LLODXkYV5FqkTIKT,https://api.spotify.com/v1/tracks/4noe32LLODXkYV5FqkTIKT,0.183,0.21,2,-16.921,0,0.0406,0.77,0.0341,0.121,0.148,90.503,audio_features,4noe32LLODXkYV5FqkTIKT,spotify:track:4noe32LLODXkYV5FqkTIKT,https://api.spotify.com/v1/tracks/4noe32LLODXkYV5FqkTIKT,https://api.spotify.com/v1/audio-analysis/4noe32LLODXkYV5FqkTIKT,354200,4
29,"Danse macabre, Op.40",Saint-Saëns: Danse Macabre; Phaéton; Havanaise etc.,Camille Saint-Saëns,415826,spotify:track:4oCQmcmwRTGtiQX8aowav4,https://api.spotify.com/v1/tracks/4oCQmcmwRTGtiQX8aowav4,0.347,0.195,7,-21.187,0,0.0391,0.886,0.825,0.075,0.133,113.144,audio_features,4oCQmcmwRTGtiQX8aowav4,spotify:track:4oCQmcmwRTGtiQX8aowav4,https://api.spotify.com/v1/tracks/4oCQmcmwRTGtiQX8aowav4,https://api.spotify.com/v1/audio-analysis/4oCQmcmwRTGtiQX8aowav4,415827,4
30,Funeral march of a marionette CG 583,Gounod: Piano Works,Charles Gounod,320000,spotify:track:70DQeXSgc0Fek8Oc3GIfSh,https://api.spotify.com/v1/tracks/70DQeXSgc0Fek8Oc3GIfSh,0.47,0.0467,9,-27.527,1,0.0573,0.994,0.922,0.119,0.325,81.448,audio_features,70DQeXSgc0Fek8Oc3GIfSh,spotify:track:70DQeXSgc0Fek8Oc3GIfSh,https://api.spotify.com/v1/tracks/70DQeXSgc0Fek8Oc3GIfSh,https://api.spotify.com/v1/audio-analysis/70DQeXSgc0Fek8Oc3GIfSh,320000,4
31,Pictures at an Exhibition: Promenade III,Mussorgsky: Pictures at an Exhibition & Night on Bald Mountain,Modest Mussorgsky,37133,spotify:track:4FICyImowefpGBBETxWu6Z,https://api.spotify.com/v1/tracks/4FICyImowefpGBBETxWu6Z,0.421,0.113,6,-20.575,1,0.0375,0.919,0.98,0.0915,0.306,75.261,audio_features,4FICyImowefpGBBETxWu6Z,spotify:track:4FICyImowefpGBBETxWu6Z,https://api.spotify.com/v1/tracks/4FICyImowefpGBBETxWu6Z,https://api.spotify.com/v1/audio-analysis/4FICyImowefpGBBETxWu6Z,37133,3
32,"Symphonie fantastique, Op. 14, H 48: 4. Marche au supplice. Allegretto non troppo",Berlioz: Symphonie fantastique,Hector Berlioz,407200,spotify:track:4PaVoiDxMUbAr5h0rIKZoh,https://api.spotify.com/v1/tracks/4PaVoiDxMUbAr5h0rIKZoh,0.398,0.224,10,-18.686,1,0.0359,0.941,0.928,0.123,0.278,77.348,audio_features,4PaVoiDxMUbAr5h0rIKZoh,spotify:track:4PaVoiDxMUbAr5h0rIKZoh,https://api.spotify.com/v1/tracks/4PaVoiDxMUbAr5h0rIKZoh,https://api.spotify.com/v1/audio-analysis/4PaVoiDxMUbAr5h0rIKZoh,407200,4
33,"Peer Gynt Suite No.1, Op.46: 4. In the Hall of the Mountain King",Grieg: Popular Orchestral Suites,Edvard Grieg,151000,spotify:track:48998I23qz6QTIIxrTENn2,https://api.spotify.com/v1/tracks/48998I23qz6QTIIxrTENn2,0.431,0.0566,9,-20.32,1,0.0644,0.806,0.379,0.309,0.0756,119.302,audio_features,48998I23qz6QTIIxrTENn2,spotify:track:48998I23qz6QTIIxrTENn2,https://api.spotify.com/v1/tracks/48998I23qz6QTIIxrTENn2,https://api.spotify.com/v1/audio-analysis/48998I23qz6QTIIxrTENn2,151000,4
34,"Liszt: Mephisto Waltz No. 1, S. 514","Liszt: Mephisto Waltz No. 1, Tarantella & Other Piano Pieces",Franz Liszt,645160,spotify:track:3YGVoNlZRRBsMONPMmPApx,https://api.spotify.com/v1/tracks/3YGVoNlZRRBsMONPMmPApx,0.384,0.194,9,-20.347,1,0.0462,0.988,0.861,0.0874,0.0392,115.688,audio_features,3YGVoNlZRRBsMONPMmPApx,spotify:track:3YGVoNlZRRBsMONPMmPApx,https://api.spotify.com/v1/tracks/3YGVoNlZRRBsMONPMmPApx,https://api.spotify.com/v1/audio-analysis/3YGVoNlZRRBsMONPMmPApx,645160,4
35,L’Apprenti sorcier,Vittorio Gui: Various Composers,Paul Dukas,602640,spotify:track:1hEjTDogD52xdpFQNn1627,https://api.spotify.com/v1/tracks/1hEjTDogD52xdpFQNn1627,0.357,0.357,5,-18.054,0,0.0628,0.929,0.828,0.303,0.167,121.012,audio_features,1hEjTDogD52xdpFQNn1627,spotify:track:1hEjTDogD52xdpFQNn1627,https://api.spotify.com/v1/tracks/1hEjTDogD52xdpFQNn1627,https://api.spotify.com/v1/audio-analysis/1hEjTDogD52xdpFQNn1627,602640,4
36,"Symphonie fantastique, Op. 14, H. 48: V. Songe d'une nuit du sabbat","Berlioz: Symphonie fantastique, Op. 14; Berlioz Takes A Trip",Hector Berlioz,587373,spotify:track:5bd9HLEOjb9AtryKXVxQOZ,https://api.spotify.com/v1/tracks/5bd9HLEOjb9AtryKXVxQOZ,0.357,0.415,7,-14.427,0,0.0674,0.858,0.857,0.117,0.146,131.882,audio_features,5bd9HLEOjb9AtryKXVxQOZ,spotify:track:5bd9HLEOjb9AtryKXVxQOZ,https://api.spotify.com/v1/tracks/5bd9HLEOjb9AtryKXVxQOZ,https://api.spotify.com/v1/audio-analysis/5bd9HLEOjb9AtryKXVxQOZ,587373,4
37,Convocation média - Intro,Résilient,Taktika,65505,spotify:track:57sIWHM4tQplcw1FOGABpH,https://api.spotify.com/v1/tracks/57sIWHM4tQplcw1FOGABpH,0.317,0.769,9,-10.455,1,0.621,0.836,0.0,0.16,0.383,56.993,audio_features,57sIWHM4tQplcw1FOGABpH,spotify:track:57sIWHM4tQplcw1FOGABpH,https://api.spotify.com/v1/tracks/57sIWHM4tQplcw1FOGABpH,https://api.spotify.com/v1/audio-analysis/57sIWHM4tQplcw1FOGABpH,65507,5
38,Notre version de l'histoire,Résilient,Taktika,200493,spotify:track:4IDGtjWd98mPTA3vO4lESc,https://api.spotify.com/v1/tracks/4IDGtjWd98mPTA3vO4lESc,0.564,0.912,6,-4.443,0,0.392,0.0731,0.0,0.339,0.642,91.55,audio_features,4IDGtjWd98mPTA3vO4lESc,spotify:track:4IDGtjWd98mPTA3vO4lESc,https://api.spotify.com/v1/tracks/4IDGtjWd98mPTA3vO4lESc,https://api.spotify.com/v1/audio-analysis/4IDGtjWd98mPTA3vO4lESc,200493,4
39,Quand l'espoir meurt 2.0,20e anniversaire,Taktika,349093,spotify:track:7vD55HYzSba01c8260SkgV,https://api.spotify.com/v1/tracks/7vD55HYzSba01c8260SkgV,0.376,0.615,5,-9.748,1,0.441,0.373,0.0,0.0913,0.105,93.577,audio_features,7vD55HYzSba01c8260SkgV,spotify:track:7vD55HYzSba01c8260SkgV,https://api.spotify.com/v1/tracks/7vD55HYzSba01c8260SkgV,https://api.spotify.com/v1/audio-analysis/7vD55HYzSba01c8260SkgV,349093,4
40,Une vie à vivre,Résilient,Taktika,255813,spotify:track:5IkKZD7smd1RaqPdRAf6KL,https://api.spotify.com/v1/tracks/5IkKZD7smd1RaqPdRAf6KL,0.65,0.722,1,-7.08,0,0.0852,0.245,0.0,0.104,0.641,87.524,audio_features,5IkKZD7smd1RaqPdRAf6KL,spotify:track:5IkKZD7smd1RaqPdRAf6KL,https://api.spotify.com/v1/tracks/5IkKZD7smd1RaqPdRAf6KL,https://api.spotify.com/v1/audio-analysis/5IkKZD7smd1RaqPdRAf6KL,255813,4
41,Silence on croule,Résilient,Taktika,232733,spotify:track:3uu21ExC4QKrjXdXS0sryD,https://api.spotify.com/v1/tracks/3uu21ExC4QKrjXdXS0sryD,0.541,0.884,4,-5.685,0,0.267,0.0141,0.0,0.0849,0.291,174.01,audio_features,3uu21ExC4QKrjXdXS0sryD,spotify:track:3uu21ExC4QKrjXdXS0sryD,https://api.spotify.com/v1/tracks/3uu21ExC4QKrjXdXS0sryD,https://api.spotify.com/v1/audio-analysis/3uu21ExC4QKrjXdXS0sryD,232733,4
42,Mes chums Pt II,Résilient,Taktika,247853,spotify:track:3oANoeB8ZUCRK1h4HBvoqO,https://api.spotify.com/v1/tracks/3oANoeB8ZUCRK1h4HBvoqO,0.656,0.76,5,-4.984,1,0.333,0.0741,0.0,0.0812,0.406,84.045,audio_features,3oANoeB8ZUCRK1h4HBvoqO,spotify:track:3oANoeB8ZUCRK1h4HBvoqO,https://api.spotify.com/v1/tracks/3oANoeB8ZUCRK1h4HBvoqO,https://api.spotify.com/v1/audio-analysis/3oANoeB8ZUCRK1h4HBvoqO,247853,4
43,Mixed Race Angel,Freak,MAX BLACK,198857,spotify:track:3KmWkMtQUdFhhLhfhtZ4Sz,https://api.spotify.com/v1/tracks/3KmWkMtQUdFhhLhfhtZ4Sz,0.739,0.733,0,-5.365,1,0.0401,0.0272,0.00165,0.098,0.449,140.006,audio_features,3KmWkMtQUdFhhLhfhtZ4Sz,spotify:track:3KmWkMtQUdFhhLhfhtZ4Sz,https://api.spotify.com/v1/tracks/3KmWkMtQUdFhhLhfhtZ4Sz,https://api.spotify.com/v1/audio-analysis/3KmWkMtQUdFhhLhfhtZ4Sz,198857,3
44,Glitter 17,Freak,MAX BLACK,165230,spotify:track:02Qm8WP7sYgeugLv7vVoYd,https://api.spotify.com/v1/tracks/02Qm8WP7sYgeugLv7vVoYd,0.652,0.857,10,-2.419,0,0.0294,0.00365,3.33e-06,0.106,0.14,129.996,audio_features,02Qm8WP7sYgeugLv7vVoYd,spotify:track:02Qm8WP7sYgeugLv7vVoYd,https://api.spotify.com/v1/tracks/02Qm8WP7sYgeugLv7vVoYd,https://api.spotify.com/v1/audio-analysis/02Qm8WP7sYgeugLv7vVoYd,165231,4
45,Lyfjaberg,Lyfjaberg,Wardruna,507455,spotify:track:5iRCFYfU71YToV9UssimKe,https://api.spotify.com/v1/tracks/5iRCFYfU71YToV9UssimKe,0.487,0.75,11,-6.863,0,0.0315,0.141,0.0989,0.427,0.303,80.983,audio_features,5iRCFYfU71YToV9UssimKe,spotify:track:5iRCFYfU71YToV9UssimKe,https://api.spotify.com/v1/tracks/5iRCFYfU71YToV9UssimKe,https://api.spotify.com/v1/audio-analysis/5iRCFYfU71YToV9UssimKe,507456,4
46,Piano Sonata No. 2: I. Lento - Piu mosso,"Distinguished Performers, Series 1",Rashid Kalimullin,436360,spotify:track:4GEOLZTJhUayCOw14gZGiZ,https://api.spotify.com/v1/tracks/4GEOLZTJhUayCOw14gZGiZ,0.271,0.137,5,-21.983,1,0.0416,0.986,0.751,0.0805,0.0389,81.979,audio_features,4GEOLZTJhUayCOw14gZGiZ,spotify:track:4GEOLZTJhUayCOw14gZGiZ,https://api.spotify.com/v1/tracks/4GEOLZTJhUayCOw14gZGiZ,https://api.spotify.com/v1/audio-analysis/4GEOLZTJhUayCOw14gZGiZ,436360,5
