,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Canterbury Girls,Canterbury Girls,Lily & Madeleine,237626,spotify:track:75JDTsX5wdDDm6vZnTkdW9,https://api.spotify.com/v1/tracks/75JDTsX5wdDDm6vZnTkdW9,0.524,0.473,9,-8.053,0,0.0262,0.55,0.000633,0.145,0.255,74.993,audio_features,75JDTsX5wdDDm6vZnTkdW9,spotify:track:75JDTsX5wdDDm6vZnTkdW9,https://api.spotify.com/v1/tracks/75JDTsX5wdDDm6vZnTkdW9,https://api.spotify.com/v1/audio-analysis/75JDTsX5wdDDm6vZnTkdW9,237627,4
11,Pachinko Song,Canterbury Girls,Lily & Madeleine,252586,spotify:track:7KH2syzA5bztkiH3qHZ8V7,https://api.spotify.com/v1/tracks/7KH2syzA5bztkiH3qHZ8V7,0.594,0.726,0,-7.694,1,0.0482,0.398,5.78e-06,0.0643,0.711,153.986,audio_features,7KH2syzA5bztkiH3qHZ8V7,spotify:track:7KH2syzA5bztkiH3qHZ8V7,https://api.spotify.com/v1/tracks/7KH2syzA5bztkiH3qHZ8V7,https://api.spotify.com/v1/audio-analysis/7KH2syzA5bztkiH3qHZ8V7,252587,4
12,Analog Love,Canterbury Girls,Lily & Madeleine,233626,spotify:track:01iHdmvQgccSo8FgBsfB3g,https://api.spotify.com/v1/tracks/01iHdmvQgccSo8FgBsfB3g,0.561,0.705,2,-5.217,1,0.0351,0.0518,0.0,0.0881,0.65,114.023,audio_features,01iHdmvQgccSo8FgBsfB3g,spotify:track:01iHdmvQgccSo8FgBsfB3g,https://api.spotify.com/v1/tracks/01iHdmvQgccSo8FgBsfB3g,https://api.spotify.com/v1/audio-analysis/01iHdmvQgccSo8FgBsfB3g,233627,4
13,Oh My God,30,Adele,225148,spotify:track:3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/tracks/3Kkjo3cT83cw09VJyrLNwX,0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,audio_features,3Kkjo3cT83cw09VJyrLNwX,spotify:track:3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/tracks/3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/audio-analysis/3Kkjo3cT83cw09VJyrLNwX,225149,4
14,Male Masturbation,Eraser,No Age,88960,spotify:track:1ntNw2uNEAXz6EbmxfFgL9,https://api.spotify.com/v1/tracks/1ntNw2uNEAXz6EbmxfFgL9,0.152,0.899,4,-4.52,1,0.0679,0.767,0.159,0.534,0.42,180.195,audio_features,1ntNw2uNEAXz6EbmxfFgL9,spotify:track:1ntNw2uNEAXz6EbmxfFgL9,https://api.spotify.com/v1/tracks/1ntNw2uNEAXz6EbmxfFgL9,https://api.spotify.com/v1/audio-analysis/1ntNw2uNEAXz6EbmxfFgL9,88960,4
15,"Baby, I'm Jealous (feat. Doja Cat) - Radio Edit","Baby, I'm Jealous (feat. Doja Cat) [Radio Edit]",Bebe Rexha,175873,spotify:track:1Xe61ohTBJhMq0DZcB9XWk,https://api.spotify.com/v1/tracks/1Xe61ohTBJhMq0DZcB9XWk,0.74,0.855,11,-2.297,0,0.0556,0.0418,0.0,0.295,0.513,98.013,audio_features,1Xe61ohTBJhMq0DZcB9XWk,spotify:track:1Xe61ohTBJhMq0DZcB9XWk,https://api.spotify.com/v1/tracks/1Xe61ohTBJhMq0DZcB9XWk,https://api.spotify.com/v1/audio-analysis/1Xe61ohTBJhMq0DZcB9XWk,175873,4
16,Tief in mir,Stadtkind,Ellen Allien,303943,spotify:track:5KLjg34UVM5vMTx2azL0H2,https://api.spotify.com/v1/tracks/5KLjg34UVM5vMTx2azL0H2,0.806,0.535,7,-10.926,1,0.173,0.128,0.902,0.0866,0.762,130.005,audio_features,5KLjg34UVM5vMTx2azL0H2,spotify:track:5KLjg34UVM5vMTx2azL0H2,https://api.spotify.com/v1/tracks/5KLjg34UVM5vMTx2azL0H2,https://api.spotify.com/v1/audio-analysis/5KLjg34UVM5vMTx2azL0H2,303943,4
17,Stadtkind,Camping,Ellen Allien,202906,spotify:track:6gfJsc6sLA8e3qy86hGDLS,https://api.spotify.com/v1/tracks/6gfJsc6sLA8e3qy86hGDLS,0.806,0.73,6,-5.631,0,0.112,0.00127,0.898,0.0703,0.765,129.994,audio_features,6gfJsc6sLA8e3qy86hGDLS,spotify:track:6gfJsc6sLA8e3qy86hGDLS,https://api.spotify.com/v1/tracks/6gfJsc6sLA8e3qy86hGDLS,https://api.spotify.com/v1/audio-analysis/6gfJsc6sLA8e3qy86hGDLS,202907,3
18,Funkenflug der Träume,Stadtkind,Ellen Allien,260204,spotify:track:3lcVrAWPFw1X6rqq6FZYiW,https://api.spotify.com/v1/tracks/3lcVrAWPFw1X6rqq6FZYiW,0.783,0.848,11,-11.847,0,0.04,0.0121,0.805,0.0896,0.601,134.985,audio_features,3lcVrAWPFw1X6rqq6FZYiW,spotify:track:3lcVrAWPFw1X6rqq6FZYiW,https://api.spotify.com/v1/tracks/3lcVrAWPFw1X6rqq6FZYiW,https://api.spotify.com/v1/audio-analysis/3lcVrAWPFw1X6rqq6FZYiW,260206,4
19,Salzsee,Stadtkind,Ellen Allien,268979,spotify:track:7cCVPs7Vo491FtMdd4U4Zb,https://api.spotify.com/v1/tracks/7cCVPs7Vo491FtMdd4U4Zb,0.614,0.595,9,-10.3,1,0.028,2.53e-06,0.758,0.144,0.469,134.017,audio_features,7cCVPs7Vo491FtMdd4U4Zb,spotify:track:7cCVPs7Vo491FtMdd4U4Zb,https://api.spotify.com/v1/tracks/7cCVPs7Vo491FtMdd4U4Zb,https://api.spotify.com/v1/audio-analysis/7cCVPs7Vo491FtMdd4U4Zb,268980,4
20,Wolken ziehen,Stadtkind,Ellen Allien,329025,spotify:track:77K1LeITz9SBSw7Cdx8yot,https://api.spotify.com/v1/tracks/77K1LeITz9SBSw7Cdx8yot,0.801,0.693,5,-11.676,0,0.0461,0.0199,0.895,0.1,0.424,130.0,audio_features,77K1LeITz9SBSw7Cdx8yot,spotify:track:77K1LeITz9SBSw7Cdx8yot,https://api.spotify.com/v1/tracks/77K1LeITz9SBSw7Cdx8yot,https://api.spotify.com/v1/audio-analysis/77K1LeITz9SBSw7Cdx8yot,329025,4
21,Data Romance,Stadtkind,Ellen Allien,242386,spotify:track:459p57UeSaxGgSjBcGQrKT,https://api.spotify.com/v1/tracks/459p57UeSaxGgSjBcGQrKT,0.641,0.65,6,-11.629,0,0.0491,0.0275,0.852,0.111,0.282,134.97,audio_features,459p57UeSaxGgSjBcGQrKT,spotify:track:459p57UeSaxGgSjBcGQrKT,https://api.spotify.com/v1/tracks/459p57UeSaxGgSjBcGQrKT,https://api.spotify.com/v1/audio-analysis/459p57UeSaxGgSjBcGQrKT,242387,4
22,"Piano Trio No. 7 in B Flat Major, Op. 97 ""Archduke"": IV. Allegro moderato",Beethoven Trios,Ludwig van Beethoven,474480,spotify:track:3uleOR1eNSYp6HWxvSCt8R,https://api.spotify.com/v1/tracks/3uleOR1eNSYp6HWxvSCt8R,0.315,0.0784,10,-25.214,1,0.0365,0.979,0.896,0.0743,0.259,83.847,audio_features,3uleOR1eNSYp6HWxvSCt8R,spotify:track:3uleOR1eNSYp6HWxvSCt8R,https://api.spotify.com/v1/tracks/3uleOR1eNSYp6HWxvSCt8R,https://api.spotify.com/v1/audio-analysis/3uleOR1eNSYp6HWxvSCt8R,474480,4
23,"Piano Trio in B-flat Major, Op. 97: II. ‘Archduke’: Scherzo. Allegro",Beethoven: Complete Works for Piano Trio,Ludwig van Beethoven,637266,spotify:track:7LkE7JzP8JbgBgnrleb21b,https://api.spotify.com/v1/tracks/7LkE7JzP8JbgBgnrleb21b,0.466,0.0734,10,-23.74,1,0.0394,0.989,0.838,0.0815,0.325,106.825,audio_features,7LkE7JzP8JbgBgnrleb21b,spotify:track:7LkE7JzP8JbgBgnrleb21b,https://api.spotify.com/v1/tracks/7LkE7JzP8JbgBgnrleb21b,https://api.spotify.com/v1/audio-analysis/7LkE7JzP8JbgBgnrleb21b,637267,4
24,"Piano Trio No. 7 in B-flat Major, Op. 97, ""archduke"": III. Andante cantabile ma pero con moto",Peaceful Beethoven,Ludwig van Beethoven,707600,spotify:track:1HEoq2h4PGcUrHbpj37kAY,https://api.spotify.com/v1/tracks/1HEoq2h4PGcUrHbpj37kAY,0.244,0.0399,2,-27.426,1,0.0405,0.987,0.732,0.0927,0.0995,90.385,audio_features,1HEoq2h4PGcUrHbpj37kAY,spotify:track:1HEoq2h4PGcUrHbpj37kAY,https://api.spotify.com/v1/tracks/1HEoq2h4PGcUrHbpj37kAY,https://api.spotify.com/v1/audio-analysis/1HEoq2h4PGcUrHbpj37kAY,707600,4
25,"Piano Trio in B-flat Major, Op. 97: IV. ‘Archduke’: Allegro moderato II",Beethoven: Complete Works for Piano Trio,Ludwig van Beethoven,431400,spotify:track:2nAMRjiO04NK8bgPBC6MQM,https://api.spotify.com/v1/tracks/2nAMRjiO04NK8bgPBC6MQM,0.373,0.109,10,-23.776,1,0.0351,0.986,0.918,0.103,0.427,97.642,audio_features,2nAMRjiO04NK8bgPBC6MQM,spotify:track:2nAMRjiO04NK8bgPBC6MQM,https://api.spotify.com/v1/tracks/2nAMRjiO04NK8bgPBC6MQM,https://api.spotify.com/v1/audio-analysis/2nAMRjiO04NK8bgPBC6MQM,431400,4
26,"Piano Trio in B-Flat Major, Op.99 (D.898): I. Allegro Moderato","Schubert: Piano Trio No. 1, Op. 99",Franz Schubert,906360,spotify:track:0d2akGPHg2nS3me5M3SUNw,https://api.spotify.com/v1/tracks/0d2akGPHg2nS3me5M3SUNw,0.344,0.159,10,-21.225,1,0.0426,0.909,0.598,0.144,0.25,123.514,audio_features,0d2akGPHg2nS3me5M3SUNw,spotify:track:0d2akGPHg2nS3me5M3SUNw,https://api.spotify.com/v1/tracks/0d2akGPHg2nS3me5M3SUNw,https://api.spotify.com/v1/audio-analysis/0d2akGPHg2nS3me5M3SUNw,906360,4
27,"Piano Trio No. 1 in B-Flat Major, Op. 99, D. 898: II. Andante un poco mosso",Schubert: Piano Trios Nos. 1 & 2,Franz Schubert,523453,spotify:track:1y256o8ki2Yt7XEhRoFmNk,https://api.spotify.com/v1/tracks/1y256o8ki2Yt7XEhRoFmNk,0.155,0.0502,3,-24.249,1,0.0405,0.983,0.799,0.078,0.117,88.61,audio_features,1y256o8ki2Yt7XEhRoFmNk,spotify:track:1y256o8ki2Yt7XEhRoFmNk,https://api.spotify.com/v1/tracks/1y256o8ki2Yt7XEhRoFmNk,https://api.spotify.com/v1/audio-analysis/1y256o8ki2Yt7XEhRoFmNk,523453,3
28,"Piano Trio in B-Flat Major, Op.99 (D.898): III. Scherzo: Allegro","Schubert: Piano Trio No. 1, Op. 99",Franz Schubert,407266,spotify:track:5t5BMqs4ksd36YucMUTKtp,https://api.spotify.com/v1/tracks/5t5BMqs4ksd36YucMUTKtp,0.473,0.193,10,-21.85,1,0.042,0.944,0.736,0.0978,0.404,93.372,audio_features,5t5BMqs4ksd36YucMUTKtp,spotify:track:5t5BMqs4ksd36YucMUTKtp,https://api.spotify.com/v1/tracks/5t5BMqs4ksd36YucMUTKtp,https://api.spotify.com/v1/audio-analysis/5t5BMqs4ksd36YucMUTKtp,407267,3
29,"Piano Trio No. 1 in B flat Op. 99, D. 898: Rondo: Allegro, vivace","Piano Trios Op. 99 & 100, Sonatensatz, Notturno",Franz Schubert,562920,spotify:track:3K3tdAX4mBDCKqqvFjGJdz,https://api.spotify.com/v1/tracks/3K3tdAX4mBDCKqqvFjGJdz,0.437,0.039,10,-24.324,1,0.0431,0.926,0.351,0.224,0.319,89.991,audio_features,3K3tdAX4mBDCKqqvFjGJdz,spotify:track:3K3tdAX4mBDCKqqvFjGJdz,https://api.spotify.com/v1/tracks/3K3tdAX4mBDCKqqvFjGJdz,https://api.spotify.com/v1/audio-analysis/3K3tdAX4mBDCKqqvFjGJdz,562920,4
30,String Quartet No. 2: I. Quater note = 120,Jefferson Friedman: Quartets,Jefferson Friedman,335760,spotify:track:4faoIoJ2KiI7eXULGwbLM1,https://api.spotify.com/v1/tracks/4faoIoJ2KiI7eXULGwbLM1,0.323,0.367,8,-17.048,1,0.0542,0.968,0.39,0.094,0.0388,137.751,audio_features,4faoIoJ2KiI7eXULGwbLM1,spotify:track:4faoIoJ2KiI7eXULGwbLM1,https://api.spotify.com/v1/tracks/4faoIoJ2KiI7eXULGwbLM1,https://api.spotify.com/v1/audio-analysis/4faoIoJ2KiI7eXULGwbLM1,335760,4
31,String Quartet No. 2: II. Free. Quarter note = ca. 60,Jefferson Friedman: Quartets,Jefferson Friedman,518226,spotify:track:3UPlg9DI2g4C6GZftAqcKU,https://api.spotify.com/v1/tracks/3UPlg9DI2g4C6GZftAqcKU,0.0852,0.073,8,-22.944,1,0.0453,0.943,0.537,0.117,0.0344,83.096,audio_features,3UPlg9DI2g4C6GZftAqcKU,spotify:track:3UPlg9DI2g4C6GZftAqcKU,https://api.spotify.com/v1/tracks/3UPlg9DI2g4C6GZftAqcKU,https://api.spotify.com/v1/audio-analysis/3UPlg9DI2g4C6GZftAqcKU,518227,5
32,String Quartet No. 2: III. Eighth note = 180,Jefferson Friedman: Quartets,Jefferson Friedman,440720,spotify:track:6RXVkcR76dXJiJvjobkwLf,https://api.spotify.com/v1/tracks/6RXVkcR76dXJiJvjobkwLf,0.192,0.165,9,-19.909,0,0.0461,0.938,0.687,0.177,0.0778,80.036,audio_features,6RXVkcR76dXJiJvjobkwLf,spotify:track:6RXVkcR76dXJiJvjobkwLf,https://api.spotify.com/v1/tracks/6RXVkcR76dXJiJvjobkwLf,https://api.spotify.com/v1/audio-analysis/6RXVkcR76dXJiJvjobkwLf,440720,3
33,String Quartet No. 3: I. Introduction,Jefferson Friedman: Quartets,Jefferson Friedman,153933,spotify:track:0XMlPEvFqLfrhpAGsrjmho,https://api.spotify.com/v1/tracks/0XMlPEvFqLfrhpAGsrjmho,0.36,0.331,0,-16.762,1,0.0448,0.952,0.476,0.0939,0.038,76.055,audio_features,0XMlPEvFqLfrhpAGsrjmho,spotify:track:0XMlPEvFqLfrhpAGsrjmho,https://api.spotify.com/v1/tracks/0XMlPEvFqLfrhpAGsrjmho,https://api.spotify.com/v1/audio-analysis/0XMlPEvFqLfrhpAGsrjmho,153933,4
34,"String Quartet No. 3, II. Act",Jefferson Friedman: Quartets,Jefferson Friedman,1058613,spotify:track:3g91DT1vLT8to1FxkKtL9B,https://api.spotify.com/v1/tracks/3g91DT1vLT8to1FxkKtL9B,0.192,0.12,11,-19.907,1,0.0418,0.93,0.653,0.353,0.0346,85.294,audio_features,3g91DT1vLT8to1FxkKtL9B,spotify:track:3g91DT1vLT8to1FxkKtL9B,https://api.spotify.com/v1/tracks/3g91DT1vLT8to1FxkKtL9B,https://api.spotify.com/v1/audio-analysis/3g91DT1vLT8to1FxkKtL9B,1058613,4
35,String Quartet No. 3: III. Epilogue / Lullaby,Jefferson Friedman: Quartets,Jefferson Friedman,362146,spotify:track:6JqqCCITWK3dOgAmVLu8R4,https://api.spotify.com/v1/tracks/6JqqCCITWK3dOgAmVLu8R4,0.0706,0.0226,4,-33.602,0,0.053,0.91,0.623,0.338,0.0235,76.476,audio_features,6JqqCCITWK3dOgAmVLu8R4,spotify:track:6JqqCCITWK3dOgAmVLu8R4,https://api.spotify.com/v1/tracks/6JqqCCITWK3dOgAmVLu8R4,https://api.spotify.com/v1/audio-analysis/6JqqCCITWK3dOgAmVLu8R4,362147,3
36,The Firebird (Original 1910 Version): Introduction,Stravinsky: The Firebird - Vladimir Nikolaev: The Sinewaveland (Live),Igor Stravinsky,149360,spotify:track:7bJk1JLe0T0jdk8EqNDhdP,https://api.spotify.com/v1/tracks/7bJk1JLe0T0jdk8EqNDhdP,0.154,0.00328,9,-40.243,1,0.041,0.946,0.935,0.189,0.0323,106.553,audio_features,7bJk1JLe0T0jdk8EqNDhdP,spotify:track:7bJk1JLe0T0jdk8EqNDhdP,https://api.spotify.com/v1/tracks/7bJk1JLe0T0jdk8EqNDhdP,https://api.spotify.com/v1/audio-analysis/7bJk1JLe0T0jdk8EqNDhdP,149360,4
37,"The Firebird (Original 1910 Version), Scene 1: Scene 1: Night. Kastchei's Enchanted Garden",Stravinsky: The Firebird - Vladimir Nikolaev: The Sinewaveland (Live),Igor Stravinsky,98413,spotify:track:6n5V4JYkJRRHvW7MqQLzuG,https://api.spotify.com/v1/tracks/6n5V4JYkJRRHvW7MqQLzuG,0.175,0.00932,8,-34.724,1,0.0384,0.872,0.957,0.141,0.0332,87.365,audio_features,6n5V4JYkJRRHvW7MqQLzuG,spotify:track:6n5V4JYkJRRHvW7MqQLzuG,https://api.spotify.com/v1/tracks/6n5V4JYkJRRHvW7MqQLzuG,https://api.spotify.com/v1/audio-analysis/6n5V4JYkJRRHvW7MqQLzuG,98413,4
38,"The Firebird (Original 1910 Version), Scene 1: Scene 1: The Firebird enters, pursued by Ivan Tsarevich",Stravinsky: The Firebird - Vladimir Nikolaev: The Sinewaveland (Live),Igor Stravinsky,144386,spotify:track:7p9xczcezuoCjV8dlPzNnf,https://api.spotify.com/v1/tracks/7p9xczcezuoCjV8dlPzNnf,0.16,0.0604,7,-26.361,1,0.0398,0.876,0.406,0.556,0.0318,100.731,audio_features,7p9xczcezuoCjV8dlPzNnf,spotify:track:7p9xczcezuoCjV8dlPzNnf,https://api.spotify.com/v1/tracks/7p9xczcezuoCjV8dlPzNnf,https://api.spotify.com/v1/audio-analysis/7p9xczcezuoCjV8dlPzNnf,144387,4
39,The Firebird (original version): Scene I: The Firebird's Dance,Stravinsky: L'oiseau de feu & Petrushka,Igor Stravinsky,79666,spotify:track:1LYACYDE81EKzJlH9uSRxe,https://api.spotify.com/v1/tracks/1LYACYDE81EKzJlH9uSRxe,0.367,0.286,3,-20.193,0,0.0431,0.956,0.896,0.918,0.227,111.038,audio_features,1LYACYDE81EKzJlH9uSRxe,spotify:track:1LYACYDE81EKzJlH9uSRxe,https://api.spotify.com/v1/tracks/1LYACYDE81EKzJlH9uSRxe,https://api.spotify.com/v1/audio-analysis/1LYACYDE81EKzJlH9uSRxe,79667,3
40,"The Firebird (Original 1910 Version), Scene 1: Scene 1: Ivan Tsarevich captures the Firebird",Stravinsky: The Firebird - Vladimir Nikolaev: The Sinewaveland (Live),Igor Stravinsky,54786,spotify:track:3p7yRVXRtpmk4rxNuna7MP,https://api.spotify.com/v1/tracks/3p7yRVXRtpmk4rxNuna7MP,0.418,0.28,3,-24.847,1,0.0705,0.956,0.799,0.49,0.136,123.608,audio_features,3p7yRVXRtpmk4rxNuna7MP,spotify:track:3p7yRVXRtpmk4rxNuna7MP,https://api.spotify.com/v1/tracks/3p7yRVXRtpmk4rxNuna7MP,https://api.spotify.com/v1/audio-analysis/3p7yRVXRtpmk4rxNuna7MP,54787,3
41,The Firebird (original version): Scene 1: The Firebird begs to be released - Entrance of the Thirteen Enchanted Princesses,Stravinsky: The Firebird & Fireworks,Igor Stravinsky,492200,spotify:track:2pvphev4c7jkx48TwstMi4,https://api.spotify.com/v1/tracks/2pvphev4c7jkx48TwstMi4,0.0786,0.00842,9,-36.423,1,0.0434,0.873,0.0459,0.566,0.0352,80.56,audio_features,2pvphev4c7jkx48TwstMi4,spotify:track:2pvphev4c7jkx48TwstMi4,https://api.spotify.com/v1/tracks/2pvphev4c7jkx48TwstMi4,https://api.spotify.com/v1/audio-analysis/2pvphev4c7jkx48TwstMi4,492200,4
42,The Firebird (original version): Scene 1: The Firebird begs to be released - Entrance of the Thirteen Enchanted Princesses,Stravinsky: The Firebird & Fireworks,Igor Stravinsky,492200,spotify:track:2pvphev4c7jkx48TwstMi4,https://api.spotify.com/v1/tracks/2pvphev4c7jkx48TwstMi4,0.0786,0.00842,9,-36.423,1,0.0434,0.873,0.0459,0.566,0.0352,80.56,audio_features,2pvphev4c7jkx48TwstMi4,spotify:track:2pvphev4c7jkx48TwstMi4,https://api.spotify.com/v1/tracks/2pvphev4c7jkx48TwstMi4,https://api.spotify.com/v1/audio-analysis/2pvphev4c7jkx48TwstMi4,492200,4
43,"The Firebird (Original 1910 Version), Scene 1: Scene 1: The Princesses play with the golden apples (Scherzo)",Stravinsky: The Firebird - Vladimir Nikolaev: The Sinewaveland (Live),Igor Stravinsky,146693,spotify:track:66GFs8wasa2F2PfIKDm8Ur,https://api.spotify.com/v1/tracks/66GFs8wasa2F2PfIKDm8Ur,0.407,0.209,11,-25.356,0,0.043,0.95,0.877,0.148,0.231,83.976,audio_features,66GFs8wasa2F2PfIKDm8Ur,spotify:track:66GFs8wasa2F2PfIKDm8Ur,https://api.spotify.com/v1/tracks/66GFs8wasa2F2PfIKDm8Ur,https://api.spotify.com/v1/audio-analysis/66GFs8wasa2F2PfIKDm8Ur,146693,4
44,"The Firebird (Original Version 1910): Tableau I, The Firebird Appears Pursued by Ivan Tsarevich",Pierre Boulez Conducts Stravinsky,Igor Stravinsky,137666,spotify:track:09lAcRYwvhE3SxGAlo30PE,https://api.spotify.com/v1/tracks/09lAcRYwvhE3SxGAlo30PE,0.166,0.0898,4,-25.888,0,0.0437,0.945,0.325,0.478,0.0365,107.469,audio_features,09lAcRYwvhE3SxGAlo30PE,spotify:track:09lAcRYwvhE3SxGAlo30PE,https://api.spotify.com/v1/tracks/09lAcRYwvhE3SxGAlo30PE,https://api.spotify.com/v1/audio-analysis/09lAcRYwvhE3SxGAlo30PE,137667,3
