,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Narito,Faces Of Love,Gary Valenciano,261874,spotify:track:1lwZHmkLb97usFxLzs5pRa,https://api.spotify.com/v1/tracks/1lwZHmkLb97usFxLzs5pRa,0.177,0.11,9,-19.793,1,0.0304,0.612,0.0,0.344,0.236,77.409,audio_features,1lwZHmkLb97usFxLzs5pRa,spotify:track:1lwZHmkLb97usFxLzs5pRa,https://api.spotify.com/v1/tracks/1lwZHmkLb97usFxLzs5pRa,https://api.spotify.com/v1/audio-analysis/1lwZHmkLb97usFxLzs5pRa,261875,4
11,Natutulog Ba Ang Diyos,Soul Full,Gary Valenciano,271627,spotify:track:5GV70l1EogshT9Dr8lQHbL,https://api.spotify.com/v1/tracks/5GV70l1EogshT9Dr8lQHbL,0.508,0.408,5,-8.723,1,0.0276,0.417,0.0,0.14,0.209,121.851,audio_features,5GV70l1EogshT9Dr8lQHbL,spotify:track:5GV70l1EogshT9Dr8lQHbL,https://api.spotify.com/v1/tracks/5GV70l1EogshT9Dr8lQHbL,https://api.spotify.com/v1/audio-analysis/5GV70l1EogshT9Dr8lQHbL,271627,4
12,I Will Be Here,Revive,Gary Valenciano,309986,spotify:track:2Qz6fXjy6tIDrvOcSoOjdD,https://api.spotify.com/v1/tracks/2Qz6fXjy6tIDrvOcSoOjdD,0.184,0.219,3,-13.497,1,0.0302,0.793,0.0,0.0693,0.21,176.42,audio_features,2Qz6fXjy6tIDrvOcSoOjdD,spotify:track:2Qz6fXjy6tIDrvOcSoOjdD,https://api.spotify.com/v1/tracks/2Qz6fXjy6tIDrvOcSoOjdD,https://api.spotify.com/v1/audio-analysis/2Qz6fXjy6tIDrvOcSoOjdD,309986,4
13,Gv/Lloyd/Roselle Medley: Each Passing Night; Reachin' Out; Narito' Sana Maulit Muli,Move Live!,Gary Valenciano,660468,spotify:track:2TZBvuTC1kZ9tgITafoNqx,https://api.spotify.com/v1/tracks/2TZBvuTC1kZ9tgITafoNqx,0.285,0.226,10,-17.493,1,0.0393,0.756,0.0,0.913,0.19,92.378,audio_features,2TZBvuTC1kZ9tgITafoNqx,spotify:track:2TZBvuTC1kZ9tgITafoNqx,https://api.spotify.com/v1/tracks/2TZBvuTC1kZ9tgITafoNqx,https://api.spotify.com/v1/audio-analysis/2TZBvuTC1kZ9tgITafoNqx,660468,4
14,Sa Tuwing Naaalala Ka,At The Movies,Gary Valenciano,231851,spotify:track:4rRhUmnELiaQxLzFvf4a9I,https://api.spotify.com/v1/tracks/4rRhUmnELiaQxLzFvf4a9I,0.717,0.796,4,-10.247,0,0.0465,0.0299,0.0167,0.0542,0.605,111.334,audio_features,4rRhUmnELiaQxLzFvf4a9I,spotify:track:4rRhUmnELiaQxLzFvf4a9I,https://api.spotify.com/v1/tracks/4rRhUmnELiaQxLzFvf4a9I,https://api.spotify.com/v1/audio-analysis/4rRhUmnELiaQxLzFvf4a9I,231851,4
15,'Di Bale Na Lang,Heart And Soul Live!,Gary Valenciano,191425,spotify:track:6PrzJg9xop09tggE5uR84T,https://api.spotify.com/v1/tracks/6PrzJg9xop09tggE5uR84T,0.442,0.951,0,-6.564,1,0.185,0.199,0.00501,0.862,0.496,130.168,audio_features,6PrzJg9xop09tggE5uR84T,spotify:track:6PrzJg9xop09tggE5uR84T,https://api.spotify.com/v1/tracks/6PrzJg9xop09tggE5uR84T,https://api.spotify.com/v1/audio-analysis/6PrzJg9xop09tggE5uR84T,191425,4
16,Eto Na Naman,Heart And Soul Live!,Gary Valenciano,242694,spotify:track:5ToPLucyNOYcC0AN97p2fo,https://api.spotify.com/v1/tracks/5ToPLucyNOYcC0AN97p2fo,0.512,0.977,2,-6.24,1,0.0506,0.0312,0.144,0.375,0.626,78.694,audio_features,5ToPLucyNOYcC0AN97p2fo,spotify:track:5ToPLucyNOYcC0AN97p2fo,https://api.spotify.com/v1/tracks/5ToPLucyNOYcC0AN97p2fo,https://api.spotify.com/v1/audio-analysis/5ToPLucyNOYcC0AN97p2fo,242695,4
17,Hataw Na,Move Live!,Gary Valenciano,417959,spotify:track:0l8PWQT4GYkHbVWeNiwd5v,https://api.spotify.com/v1/tracks/0l8PWQT4GYkHbVWeNiwd5v,0.702,0.842,11,-12.672,0,0.0563,0.0572,0.000792,0.859,0.473,122.87,audio_features,0l8PWQT4GYkHbVWeNiwd5v,spotify:track:0l8PWQT4GYkHbVWeNiwd5v,https://api.spotify.com/v1/tracks/0l8PWQT4GYkHbVWeNiwd5v,https://api.spotify.com/v1/audio-analysis/0l8PWQT4GYkHbVWeNiwd5v,417959,4
18,Canticum calamitatis maritimae,Förvårskväll,Jaakko Mäntyjärvi,650971,spotify:track:2goIwcadQl9H4CtZvHsbXR,https://api.spotify.com/v1/tracks/2goIwcadQl9H4CtZvHsbXR,0.158,0.0323,0,-26.158,1,0.0404,0.984,0.0156,0.0379,0.0327,69.449,audio_features,2goIwcadQl9H4CtZvHsbXR,spotify:track:2goIwcadQl9H4CtZvHsbXR,https://api.spotify.com/v1/tracks/2goIwcadQl9H4CtZvHsbXR,https://api.spotify.com/v1/audio-analysis/2goIwcadQl9H4CtZvHsbXR,650972,4
19,There Will Be Rest,Seraphic Fire Christmas,Frank Ticheli,329960,spotify:track:0FL6fwWkqZDUBDGPscq7gr,https://api.spotify.com/v1/tracks/0FL6fwWkqZDUBDGPscq7gr,0.124,0.0164,3,-31.016,1,0.0442,0.988,0.0086,0.118,0.0347,96.457,audio_features,0FL6fwWkqZDUBDGPscq7gr,spotify:track:0FL6fwWkqZDUBDGPscq7gr,https://api.spotify.com/v1/tracks/0FL6fwWkqZDUBDGPscq7gr,https://api.spotify.com/v1/audio-analysis/0FL6fwWkqZDUBDGPscq7gr,329960,5
20,Mass for Double Choir: Kyrie eleison,"Martin, F.: Mass for Double Choir / Kodaly, Z.: Missa brevis / Poulenc, F.: Litanies a la vierge noire",Frank Martin,357293,spotify:track:6y3FlEUVwicL5DRI4YN0nL,https://api.spotify.com/v1/tracks/6y3FlEUVwicL5DRI4YN0nL,0.0792,0.0156,9,-29.636,0,0.0521,0.991,0.3,0.0632,0.0375,71.727,audio_features,6y3FlEUVwicL5DRI4YN0nL,spotify:track:6y3FlEUVwicL5DRI4YN0nL,https://api.spotify.com/v1/tracks/6y3FlEUVwicL5DRI4YN0nL,https://api.spotify.com/v1/audio-analysis/6y3FlEUVwicL5DRI4YN0nL,357293,3
21,Mass for Double Choir: Gloria,Chormusik des 20. Jahrhunderts II,Frank Martin,78000,spotify:track:1z7UDkWSKssnF7YsnuL9Bd,https://api.spotify.com/v1/tracks/1z7UDkWSKssnF7YsnuL9Bd,0.284,0.142,9,-21.367,1,0.052,0.991,5.23e-05,0.129,0.254,70.81,audio_features,1z7UDkWSKssnF7YsnuL9Bd,spotify:track:1z7UDkWSKssnF7YsnuL9Bd,https://api.spotify.com/v1/tracks/1z7UDkWSKssnF7YsnuL9Bd,https://api.spotify.com/v1/audio-analysis/1z7UDkWSKssnF7YsnuL9Bd,78000,4
22,Mass for Double Choir: Credo,Martin: Messe pour double choeur a cappella / Brunner: Das Weihnachtsevangelium nach Lukas,Frank Martin,441666,spotify:track:4ISV90AeYQMsldhWrwB9OT,https://api.spotify.com/v1/tracks/4ISV90AeYQMsldhWrwB9OT,0.218,0.117,9,-19.135,0,0.0487,0.993,0.0242,0.109,0.0373,74.622,audio_features,4ISV90AeYQMsldhWrwB9OT,spotify:track:4ISV90AeYQMsldhWrwB9OT,https://api.spotify.com/v1/tracks/4ISV90AeYQMsldhWrwB9OT,https://api.spotify.com/v1/audio-analysis/4ISV90AeYQMsldhWrwB9OT,441667,4
23,Mass For Double Choir: Sanctus,The Choral Collection,Frank Martin,292120,spotify:track:2VUhHwAa44SJTlBmBDfsud,https://api.spotify.com/v1/tracks/2VUhHwAa44SJTlBmBDfsud,0.174,0.0648,2,-26.164,1,0.0435,0.987,0.0303,0.115,0.0389,133.251,audio_features,2VUhHwAa44SJTlBmBDfsud,spotify:track:2VUhHwAa44SJTlBmBDfsud,https://api.spotify.com/v1/tracks/2VUhHwAa44SJTlBmBDfsud,https://api.spotify.com/v1/audio-analysis/2VUhHwAa44SJTlBmBDfsud,292120,4
24,Mass for Double Choir: Agnus Dei,Martin: Messe pour double choeur a cappella / Brunner: Das Weihnachtsevangelium nach Lukas,Frank Martin,263826,spotify:track:55TXyGIgJKKEBfXdPr8YAn,https://api.spotify.com/v1/tracks/55TXyGIgJKKEBfXdPr8YAn,0.137,0.0885,11,-20.91,1,0.0454,0.994,0.0551,0.0838,0.034,166.212,audio_features,55TXyGIgJKKEBfXdPr8YAn,spotify:track:55TXyGIgJKKEBfXdPr8YAn,https://api.spotify.com/v1/tracks/55TXyGIgJKKEBfXdPr8YAn,https://api.spotify.com/v1/audio-analysis/55TXyGIgJKKEBfXdPr8YAn,263827,3
25,Blue Bonnets Over The Border,In My Hands,Natalie MacMaster,268933,spotify:track:5fO1Uj6ndocyd8IOJrZIqy,https://api.spotify.com/v1/tracks/5fO1Uj6ndocyd8IOJrZIqy,0.288,0.393,5,-9.62,1,0.0299,0.596,0.0153,0.151,0.326,125.513,audio_features,5fO1Uj6ndocyd8IOJrZIqy,spotify:track:5fO1Uj6ndocyd8IOJrZIqy,https://api.spotify.com/v1/tracks/5fO1Uj6ndocyd8IOJrZIqy,https://api.spotify.com/v1/audio-analysis/5fO1Uj6ndocyd8IOJrZIqy,268933,3
26,New York Jig,In My Hands,Natalie MacMaster,247800,spotify:track:4SJ1DrTaX5oXNsvfzGiaJl,https://api.spotify.com/v1/tracks/4SJ1DrTaX5oXNsvfzGiaJl,0.551,0.57,0,-8.291,1,0.0379,0.789,0.0124,0.0574,0.725,119.516,audio_features,4SJ1DrTaX5oXNsvfzGiaJl,spotify:track:4SJ1DrTaX5oXNsvfzGiaJl,https://api.spotify.com/v1/tracks/4SJ1DrTaX5oXNsvfzGiaJl,https://api.spotify.com/v1/audio-analysis/4SJ1DrTaX5oXNsvfzGiaJl,247800,4
27,Flamenco Fling,In My Hands,Natalie MacMaster,225666,spotify:track:0GYBBtlO6R5eK5hOkgSAes,https://api.spotify.com/v1/tracks/0GYBBtlO6R5eK5hOkgSAes,0.73,0.671,7,-8.672,1,0.0574,0.474,0.0542,0.124,0.88,115.911,audio_features,0GYBBtlO6R5eK5hOkgSAes,spotify:track:0GYBBtlO6R5eK5hOkgSAes,https://api.spotify.com/v1/tracks/0GYBBtlO6R5eK5hOkgSAes,https://api.spotify.com/v1/audio-analysis/0GYBBtlO6R5eK5hOkgSAes,225667,4
28,Space Ceilidh,In My Hands,Natalie MacMaster,221026,spotify:track:6JRibjl0htAMXTevyxKZm6,https://api.spotify.com/v1/tracks/6JRibjl0htAMXTevyxKZm6,0.663,0.958,2,-7.387,1,0.0756,0.149,0.00839,0.0602,0.726,110.441,audio_features,6JRibjl0htAMXTevyxKZm6,spotify:track:6JRibjl0htAMXTevyxKZm6,https://api.spotify.com/v1/tracks/6JRibjl0htAMXTevyxKZm6,https://api.spotify.com/v1/audio-analysis/6JRibjl0htAMXTevyxKZm6,221027,4
29,Olympic Reel,In My Hands,Natalie MacMaster,200840,spotify:track:1HesHoCcQ4lO0vcifSOyad,https://api.spotify.com/v1/tracks/1HesHoCcQ4lO0vcifSOyad,0.382,0.907,2,-4.301,1,0.0422,0.403,7.96e-05,0.0417,0.778,126.123,audio_features,1HesHoCcQ4lO0vcifSOyad,spotify:track:1HesHoCcQ4lO0vcifSOyad,https://api.spotify.com/v1/tracks/1HesHoCcQ4lO0vcifSOyad,https://api.spotify.com/v1/audio-analysis/1HesHoCcQ4lO0vcifSOyad,200840,4
30,Father John MacLeod's Jig,In My Hands,Natalie MacMaster,175560,spotify:track:5cihhEAfjCwhq3L5X7sf1X,https://api.spotify.com/v1/tracks/5cihhEAfjCwhq3L5X7sf1X,0.372,0.446,2,-9.766,1,0.0323,0.652,0.000101,0.214,0.74,109.049,audio_features,5cihhEAfjCwhq3L5X7sf1X,spotify:track:5cihhEAfjCwhq3L5X7sf1X,https://api.spotify.com/v1/tracks/5cihhEAfjCwhq3L5X7sf1X,https://api.spotify.com/v1/audio-analysis/5cihhEAfjCwhq3L5X7sf1X,175560,3
31,Get Me Through December,In My Hands,Natalie MacMaster,391466,spotify:track:5YD872lFXJdBL4GsCiRxiH,https://api.spotify.com/v1/tracks/5YD872lFXJdBL4GsCiRxiH,0.341,0.222,2,-14.558,1,0.0349,0.91,0.000262,0.107,0.115,114.019,audio_features,5YD872lFXJdBL4GsCiRxiH,spotify:track:5YD872lFXJdBL4GsCiRxiH,https://api.spotify.com/v1/tracks/5YD872lFXJdBL4GsCiRxiH,https://api.spotify.com/v1/audio-analysis/5YD872lFXJdBL4GsCiRxiH,391467,3
32,Moxham Castle,In My Hands,Natalie MacMaster,259866,spotify:track:3aEk9tPxYSsf9NnrXokHiT,https://api.spotify.com/v1/tracks/3aEk9tPxYSsf9NnrXokHiT,0.493,0.766,9,-6.063,0,0.0767,0.829,0.0899,0.066,0.936,112.091,audio_features,3aEk9tPxYSsf9NnrXokHiT,spotify:track:3aEk9tPxYSsf9NnrXokHiT,https://api.spotify.com/v1/tracks/3aEk9tPxYSsf9NnrXokHiT,https://api.spotify.com/v1/audio-analysis/3aEk9tPxYSsf9NnrXokHiT,259867,4
33,Mom's Jig,In My Hands,Natalie MacMaster,317440,spotify:track:0pKsOC3LRydeORAOuYdmmL,https://api.spotify.com/v1/tracks/0pKsOC3LRydeORAOuYdmmL,0.459,0.796,7,-7.643,1,0.0603,0.488,0.00483,0.11,0.802,113.983,audio_features,0pKsOC3LRydeORAOuYdmmL,spotify:track:0pKsOC3LRydeORAOuYdmmL,https://api.spotify.com/v1/tracks/0pKsOC3LRydeORAOuYdmmL,https://api.spotify.com/v1/audio-analysis/0pKsOC3LRydeORAOuYdmmL,317440,4
34,Flora MacDonald,In My Hands,Natalie MacMaster,228733,spotify:track:1PQXrf27N57TNnLXkVeLAQ,https://api.spotify.com/v1/tracks/1PQXrf27N57TNnLXkVeLAQ,0.562,0.349,2,-12.175,1,0.0354,0.769,0.0662,0.119,0.266,131.431,audio_features,1PQXrf27N57TNnLXkVeLAQ,spotify:track:1PQXrf27N57TNnLXkVeLAQ,https://api.spotify.com/v1/tracks/1PQXrf27N57TNnLXkVeLAQ,https://api.spotify.com/v1/audio-analysis/1PQXrf27N57TNnLXkVeLAQ,228733,4
35,Appropriate Dipstick,Blueprint,Natalie MacMaster,211186,spotify:track:6l8LyRlFDAHj7MAIvt1Jjp,https://api.spotify.com/v1/tracks/6l8LyRlFDAHj7MAIvt1Jjp,0.394,0.685,7,-9.167,1,0.061,0.578,0.113,0.193,0.63,114.939,audio_features,6l8LyRlFDAHj7MAIvt1Jjp,spotify:track:6l8LyRlFDAHj7MAIvt1Jjp,https://api.spotify.com/v1/tracks/6l8LyRlFDAHj7MAIvt1Jjp,https://api.spotify.com/v1/audio-analysis/6l8LyRlFDAHj7MAIvt1Jjp,211187,4
36,Jig Party,Blueprint,Natalie MacMaster,242626,spotify:track:3Z7Hz6nP70zYWgwUKc7cRV,https://api.spotify.com/v1/tracks/3Z7Hz6nP70zYWgwUKc7cRV,0.579,0.742,7,-6.287,1,0.034,0.699,1.64e-05,0.255,0.939,129.087,audio_features,3Z7Hz6nP70zYWgwUKc7cRV,spotify:track:3Z7Hz6nP70zYWgwUKc7cRV,https://api.spotify.com/v1/tracks/3Z7Hz6nP70zYWgwUKc7cRV,https://api.spotify.com/v1/audio-analysis/3Z7Hz6nP70zYWgwUKc7cRV,242627,4
37,Eternal Friendship,Blueprint,Natalie MacMaster,267453,spotify:track:4GcC6D1iUTRDoZuPHiSbXZ,https://api.spotify.com/v1/tracks/4GcC6D1iUTRDoZuPHiSbXZ,0.259,0.23,9,-10.444,1,0.0288,0.821,0.00544,0.0786,0.243,89.021,audio_features,4GcC6D1iUTRDoZuPHiSbXZ,spotify:track:4GcC6D1iUTRDoZuPHiSbXZ,https://api.spotify.com/v1/tracks/4GcC6D1iUTRDoZuPHiSbXZ,https://api.spotify.com/v1/audio-analysis/4GcC6D1iUTRDoZuPHiSbXZ,267453,4
38,Gravel Shore,Blueprint,Natalie MacMaster,285546,spotify:track:6H663t02wKNnXgZAGbNA8A,https://api.spotify.com/v1/tracks/6H663t02wKNnXgZAGbNA8A,0.531,0.752,6,-7.55,0,0.033,0.586,0.116,0.263,0.847,114.402,audio_features,6H663t02wKNnXgZAGbNA8A,spotify:track:6H663t02wKNnXgZAGbNA8A,https://api.spotify.com/v1/tracks/6H663t02wKNnXgZAGbNA8A,https://api.spotify.com/v1/audio-analysis/6H663t02wKNnXgZAGbNA8A,285547,4
39,Devil and the Dirk,Blueprint,Natalie MacMaster,284373,spotify:track:5CCM1eXrEbw3rN0Z09a9QY,https://api.spotify.com/v1/tracks/5CCM1eXrEbw3rN0Z09a9QY,0.432,0.747,2,-6.668,1,0.0434,0.763,0.0948,0.108,0.965,113.088,audio_features,5CCM1eXrEbw3rN0Z09a9QY,spotify:track:5CCM1eXrEbw3rN0Z09a9QY,https://api.spotify.com/v1/tracks/5CCM1eXrEbw3rN0Z09a9QY,https://api.spotify.com/v1/audio-analysis/5CCM1eXrEbw3rN0Z09a9QY,284373,4
40,The Ewe with the Crooked Horn,Blueprint,Natalie MacMaster,337573,spotify:track:2TEk07UczEjuddCPev4glb,https://api.spotify.com/v1/tracks/2TEk07UczEjuddCPev4glb,0.488,0.758,9,-8.459,1,0.0376,0.556,0.118,0.0655,0.79,126.404,audio_features,2TEk07UczEjuddCPev4glb,spotify:track:2TEk07UczEjuddCPev4glb,https://api.spotify.com/v1/tracks/2TEk07UczEjuddCPev4glb,https://api.spotify.com/v1/audio-analysis/2TEk07UczEjuddCPev4glb,337573,4
41,Johsefin's Waltz,Blueprint,Natalie MacMaster,215120,spotify:track:7etCR9D3idwQK68FJzWWNe,https://api.spotify.com/v1/tracks/7etCR9D3idwQK68FJzWWNe,0.298,0.207,7,-10.221,1,0.032,0.574,0.00375,0.127,0.207,127.97,audio_features,7etCR9D3idwQK68FJzWWNe,spotify:track:7etCR9D3idwQK68FJzWWNe,https://api.spotify.com/v1/tracks/7etCR9D3idwQK68FJzWWNe,https://api.spotify.com/v1/audio-analysis/7etCR9D3idwQK68FJzWWNe,215120,3
42,Bela's Tune,Blueprint,Natalie MacMaster,297533,spotify:track:04AKQriFdUnbYYCxWLG6QW,https://api.spotify.com/v1/tracks/04AKQriFdUnbYYCxWLG6QW,0.374,0.62,7,-8.546,1,0.0388,0.703,0.0103,0.132,0.797,126.747,audio_features,04AKQriFdUnbYYCxWLG6QW,spotify:track:04AKQriFdUnbYYCxWLG6QW,https://api.spotify.com/v1/tracks/04AKQriFdUnbYYCxWLG6QW,https://api.spotify.com/v1/audio-analysis/04AKQriFdUnbYYCxWLG6QW,297533,4
43,Silver Spear,Blueprint,Natalie MacMaster,256838,spotify:track:4i1wla4cjEItnEKcMeH9ir,https://api.spotify.com/v1/tracks/4i1wla4cjEItnEKcMeH9ir,0.606,0.755,7,-6.064,1,0.0325,0.683,0.000263,0.0681,0.942,111.835,audio_features,4i1wla4cjEItnEKcMeH9ir,spotify:track:4i1wla4cjEItnEKcMeH9ir,https://api.spotify.com/v1/tracks/4i1wla4cjEItnEKcMeH9ir,https://api.spotify.com/v1/audio-analysis/4i1wla4cjEItnEKcMeH9ir,256840,4
44,Minnie & Alex's Reel,Blueprint,Natalie MacMaster,155986,spotify:track:289BSxEerP3wOTSwbUEMSu,https://api.spotify.com/v1/tracks/289BSxEerP3wOTSwbUEMSu,0.525,0.64,0,-8.912,1,0.0567,0.495,0.0269,0.081,0.738,108.322,audio_features,289BSxEerP3wOTSwbUEMSu,spotify:track:289BSxEerP3wOTSwbUEMSu,https://api.spotify.com/v1/tracks/289BSxEerP3wOTSwbUEMSu,https://api.spotify.com/v1/audio-analysis/289BSxEerP3wOTSwbUEMSu,155987,4
45,"My Love, Cape Breton and Me",Blueprint,Natalie MacMaster,349186,spotify:track:4ftvaxk6yX7tbLE2AyyRPU,https://api.spotify.com/v1/tracks/4ftvaxk6yX7tbLE2AyyRPU,0.338,0.232,10,-11.32,1,0.0298,0.763,0.000473,0.0992,0.197,98.95,audio_features,4ftvaxk6yX7tbLE2AyyRPU,spotify:track:4ftvaxk6yX7tbLE2AyyRPU,https://api.spotify.com/v1/tracks/4ftvaxk6yX7tbLE2AyyRPU,https://api.spotify.com/v1/audio-analysis/4ftvaxk6yX7tbLE2AyyRPU,349187,3
46,"In the Street (With Intro) - Live at University of Missouri, Columbia, MO - April 1993",Complete Columbia: Live at University of Missouri 4/25/93,Big Star,201720,spotify:track:5BWUfVaJq9UnSdEuOqreyh,https://api.spotify.com/v1/tracks/5BWUfVaJq9UnSdEuOqreyh,0.366,0.908,2,-8.591,1,0.409,0.00881,0.000107,0.968,0.377,127.703,audio_features,5BWUfVaJq9UnSdEuOqreyh,spotify:track:5BWUfVaJq9UnSdEuOqreyh,https://api.spotify.com/v1/tracks/5BWUfVaJq9UnSdEuOqreyh,https://api.spotify.com/v1/audio-analysis/5BWUfVaJq9UnSdEuOqreyh,201720,4
